fecha,cliente_id,categoria,region,canal,unidades,precio_unitario,descuento,antiguedad_cliente_meses,importe
2026-04-10,C1040,Tecnología,Madrid,Online,7,290.34,0.03,7,2285.7434296330407
2026-04-11,C1041,Alimentación,Valencia,Tienda,10,27.22,0.13,32,272.36360271585085
2026-04-12,C1042,Tecnología,Valencia,Online,11,263.86,0.05,67,3266.965942316501
2026-04-13,C1043,Servicios,Andalucía,Tienda,9,134.91,0.1,39,1411.2763679431014
2026-04-14,C1044,Hogar,Valencia,Tienda,6,122.74,0.14,24,514.9466249551891
2026-04-15,C1045,Moda,Valencia,Tienda,12,78.69,0.02,70,1346.0247315266768
2026-04-16,C1046,Hogar,Valencia,Distribuidor,9,118.47,0.02,54,1273.280164162097
2026-04-17,C1047,Alimentación,Valencia,Online,8,49.01,0.02,38,497.6308142651398
2026-04-18,C1048,Alimentación,Cataluña,Tienda,8,15.2,0.12,32,147.8152786055903
2026-04-19,C1049,Tecnología,Cataluña,Online,7,277.43,0.04,45,1707.6707745512783
2026-04-20,C1050,Servicios,Andalucía,Online,8,176.25,0.02,61,1579.1808733297364
2026-04-21,C1051,Moda,Madrid,Distribuidor,10,68.35,0.1,70,1186.0171253195392
2026-04-22,C1052,Servicios,Valencia,Online,8,197.52,0.1,53,1544.222209004362
2026-04-23,C1053,Servicios,Madrid,Online,10,178.43,0.08,51,1596.691720979007
2026-04-24,C1054,Alimentación,Madrid,Tienda,10,30.58,0.11,56,353.2072195322597
2026-04-25,C1055,Servicios,Andalucía,Online,15,165.95,0.06,27,2430.712347178386
2026-04-26,C1056,Tecnología,Valencia,Distribuidor,12,299.93,0.03,38,3812.8930072120306
2026-04-27,C1057,Tecnología,Valencia,Online,3,258.53,0.09,62,954.6501518564193
2026-04-28,C1058,Tecnología,Castilla-La Mancha,Distribuidor,4,271.71,0.07,18,997.9874406863582
2026-04-01,C1059,Hogar,Madrid,Tienda,9,145.41,0.04,64,1344.416138968499
2026-04-02,C1060,Hogar,Madrid,Tienda,7,127.02,0.05,30,1097.0901031955677
2026-04-03,C1061,Hogar,Cataluña,Distribuidor,11,119.7,0.08,49,1262.342997009119
2026-04-04,C1062,Moda,Castilla-La Mancha,Online,9,70.33,0.06,41,839.3285744300765
2026-04-05,C1063,Hogar,Cataluña,Distribuidor,16,105.8,0.01,13,1470.9211078190606
2026-04-06,C1064,Hogar,Cataluña,Online,10,118.97,0.11,34,1129.8227126158467
2026-04-07,C1065,Alimentación,Cataluña,Tienda,5,29.75,0.15,25,125.66890764582712
2026-04-08,C1066,Tecnología,Andalucía,Online,6,282.69,0.13,66,1463.7802363869125
2026-04-09,C1067,Moda,Andalucía,Tienda,4,47.41,0.05,18,102.54206556003267
2026-04-10,C1068,Tecnología,Cataluña,Online,10,285.97,0.02,5,2587.5412921820966
2026-04-11,C1069,Servicios,Castilla-La Mancha,Distribuidor,9,195.25,0.05,19,2024.0085505204966
2026-04-12,C1070,Moda,Madrid,Distribuidor,11,66.94,0.01,42,654.6130265654582
2026-04-13,C1071,Tecnología,Castilla-La Mancha,Distribuidor,7,289.71,0.05,18,2385.0608570722948
2026-04-14,C1072,Tecnología,Valencia,Online,10,284.66,0.08,32,2646.6395316789576
2026-04-15,C1073,Moda,Andalucía,Tienda,8,60.88,0.08,21,357.85173028470234
2026-04-16,C1074,Moda,Madrid,Tienda,12,54.12,0.07,10,617.8751246403817
2026-04-17,C1075,Moda,Madrid,Online,7,56.22,0.03,37,698.05614256526
2026-04-18,C1076,Moda,Valencia,Online,9,74.39,0.11,49,854.7661280248482
2026-04-19,C1077,Tecnología,Valencia,Online,8,279.16,0.05,13,2333.478940788549
2026-04-20,C1078,Hogar,Cataluña,Tienda,7,,0.02,55,1147.0373666449113
2026-04-21,C1079,Tecnología,Andalucía,Tienda,10,291.86,0.08,17,2293.0000855262374
2026-04-22,C1080,Servicios,Andalucía,Tienda,11,191.83,0.03,9,2056.573039761626
2026-04-23,C1081,Alimentación,Castilla-La Mancha,Online,11,38.95,0.04,44,502.0667848071881
2026-04-24,C1082,Hogar,Cataluña,Online,5,105.57,0.03,46,836.1601268902214
2026-04-25,C1083,Tecnología,Cataluña,Online,12,284.88,0.03,8,3029.797720927468
2026-04-26,C1084,Hogar,Cataluña,Distribuidor,8,,0.05,37,807.0183595874213
2026-04-27,C1085,Hogar,Cataluña,Online,11,102.92,0.04,19,1316.1832464015222
2026-04-28,C1086,Moda,Andalucía,Online,4,88.15,0.02,63,703.3244614986917
2026-04-29,C1087,Alimentación,Andalucía,Online,7,51.53,0.02,46,344.2601490405679
2026-04-30,C1088,Servicios,Cataluña,Distribuidor,9,162.84,0.08,71,1518.3738537139227
2026-04-31,C1089,Alimentación,Castilla-La Mancha,Distribuidor,6,25.43,0.04,26,69.84882885145917
2026-04-01,C1090,Tecnología,Madrid,Tienda,6,271.75,0.12,46,1326.7389298728715
2026-04-02,C1091,Moda,Madrid,Tienda,6,79.15,0.05,46,785.6855878301126
2026-04-03,C1092,Moda,Castilla-La Mancha,Tienda,15,77.42,0.06,14,1152.7426915850795
2026-04-04,C1093,Alimentación,Cataluña,Online,4,35.67,0.03,63,297.2724026023415
2026-04-05,C1094,Moda,Andalucía,Distribuidor,8,74.11,0.01,3,311.65085626817955
2026-04-06,C1095,Alimentación,Madrid,Tienda,14,15.69,0.03,28,248.02527638576586
2026-04-07,C1096,Alimentación,Valencia,Tienda,7,40.72,0.08,29,465.6340303581543
2026-04-08,C1097,Alimentación,Valencia,Tienda,5,33.49,0.01,18,29.779682724194455
2026-04-09,C1098,Tecnología,Castilla-La Mancha,Tienda,8,269.81,0.06,35,1977.6452587518606
2026-04-10,C1099,Tecnología,Cataluña,Tienda,10,257.01,0.07,47,2892.2573305468727
2026-04-11,C1100,Tecnología,Madrid,Distribuidor,5,280.4,0.14,5,1044.8760798545002
2026-04-12,C1101,Alimentación,Cataluña,Distribuidor,8,40.35,0.06,59,215.87034404868774
2026-04-13,C1102,Hogar,Madrid,Tienda,10,94.46,0.03,59,747.5206360249936
2026-04-14,C1103,Alimentación,Castilla-La Mancha,Tienda,6,35.28,0.11,47,396.45455460122025
2026-04-15,C1104,Servicios,Castilla-La Mancha,Online,9,181.83,0.05,13,1354.8493166030753
2026-04-16,C1105,Hogar,Valencia,Tienda,13,111.69,0.04,33,1770.256970145366
2026-04-17,C1106,Hogar,Cataluña,Online,5,125.7,0.04,62,754.8220839836654
2026-04-18,C1107,Moda,Valencia,Tienda,11,68.01,0.12,16,938.3096685768659
2026-04-19,C1108,Hogar,Cataluña,Distribuidor,10,124.25,0.07,44,1261.7309486353163
2026-04-20,C1109,Tecnología,Valencia,Tienda,12,288.01,0.04,58,3244.332485406019
2026-04-21,C1110,Hogar,Andalucía,Tienda,10,128.02,0.1,6,1144.4714025118906
2026-04-22,C1111,Tecnología,Andalucía,Online,11,295.25,0.03,15,3884.471294908679
2026-04-23,C1112,Servicios,Andalucía,Online,6,185.07,0.15,4,1153.4069965190745
2026-04-24,C1113,Moda,Andalucía,Tienda,8,62.84,0.06,56,487.0039885049269
2026-04-25,C1114,Alimentación,Madrid,Online,10,25.28,0.13,64,422.1343532325669
2026-04-26,C1115,Servicios,Andalucía,Online,7,164.05,0.02,68,1316.9091029183442
2026-04-27,C1116,Moda,Castilla-La Mancha,Online,8,72.27,0.09,34,577.8633512953847
2026-04-28,C1117,Tecnología,Castilla-La Mancha,Tienda,10,299.82,0.11,56,2788.489518810746
2026-04-29,C1118,Servicios,Madrid,Tienda,8,174.62,0.12,32,1041.6166417649786
2026-04-30,C1119,Alimentación,Andalucía,Online,11,41.74,0.02,9,657.0587194656637
2026-04-01,C1120,Moda,Andalucía,Tienda,11,58.72,0.14,63,682.6852225006273
2026-04-02,C1121,Servicios,Andalucía,Tienda,11,182.92,0.13,33,1676.7369899658772
2026-04-03,C1122,Hogar,Valencia,Tienda,6,138.89,0.09,21,968.5742073064691
2026-04-04,C1123,Tecnología,Cataluña,Tienda,11,290.29,0.12,55,3040.4980114881882
2026-04-05,C1124,Hogar,Valencia,Online,13,96.44,0.09,57,1349.8287155880653
2026-04-06,C1125,Alimentación,Cataluña,Tienda,4,43.56,0.0,2,202.53126895327856
2026-04-07,C1126,Moda,Andalucía,Tienda,7,79.24,0.08,13,756.9036267262966
2026-04-08,C1127,Servicios,Andalucía,Distribuidor,13,182.6,0.05,4,2461.4606729238994
2026-04-09,C1128,Tecnología,,Tienda,3,290.01,0.05,50,909.3464112294721
2026-04-10,C1129,Alimentación,Valencia,Online,5,22.5,0.11,48,318.99464632357797
2026-04-11,C1130,Hogar,Cataluña,Online,11,120.95,0.05,30,1202.4154098383542
2026-04-12,C1131,Hogar,Castilla-La Mancha,Tienda,6,136.65,0.07,29,736.583222159148
2026-04-13,C1132,Tecnología,Cataluña,Distribuidor,8,295.3,0.05,8,2469.436588371022
2026-04-14,C1133,Hogar,Valencia,Tienda,9,128.22,0.06,12,1004.7358072406844
2026-04-15,C1134,Servicios,,Tienda,7,166.76,0.06,41,1234.4939693112935
2026-04-16,C1135,Hogar,Madrid,Tienda,12,104.39,0.02,26,1261.0973023438012
2026-04-17,C1136,Alimentación,Valencia,Tienda,11,36.72,0.06,50,700.1463777214354
2026-04-18,C1137,Moda,Madrid,Online,10,72.71,0.08,2,616.3803407166998
2026-04-19,C1138,Hogar,Castilla-La Mancha,Distribuidor,12,118.49,0.09,55,1129.6274602688584
2026-04-20,C1139,Servicios,Cataluña,Online,9,167.93,0.04,56,1757.8489724864573
2026-04-21,C1140,Servicios,Cataluña,Tienda,8,186.55,0.08,14,1040.6613330171135
2026-04-22,C1141,Hogar,Madrid,Distribuidor,9,121.65,0.03,6,1116.8588663569778
2026-04-23,C1142,Alimentación,Cataluña,Online,5,39.35,0.02,61,363.84962950183905
2026-04-24,C1143,Hogar,Valencia,Online,11,128.9,0.07,12,1404.3706396157918
2026-04-25,C1144,Hogar,Andalucía,Online,9,115.9,0.07,13,1118.5118518777388
2026-04-26,C1145,Tecnología,Madrid,Distribuidor,8,272.67,0.08,19,1722.9792395422714
2026-04-27,C1146,Alimentación,Cataluña,Online,12,51.61,0.03,44,692.3614318073145
2026-04-28,C1147,Alimentación,Madrid,Online,9,23.64,0.05,59,392.58902300998403
2026-04-29,C1148,Tecnología,Madrid,Online,8,272.96,0.01,37,1815.6982552595643
2026-04-30,C1149,Hogar,Andalucía,Online,13,138.51,0.05,25,1815.162843121796
2026-04-31,C1150,Servicios,Valencia,Online,12,171.79,0.19,16,1776.0653659439813
2026-04-01,C1151,Hogar,Madrid,Tienda,14,118.52,0.03,38,1753.2677760781153
2026-04-02,C1152,Tecnología,Cataluña,Tienda,12,273.82,0.13,43,3496.754369818181
2026-04-03,C1153,Alimentación,Castilla-La Mancha,Online,11,8.25,0.06,14,198.18391054380012
2026-04-04,C1154,Servicios,Madrid,Online,11,178.15,0.06,6,1531.0895738129739
2026-04-05,C1155,Hogar,Madrid,Online,11,104.84,0.02,23,1014.7016620080954
2026-04-06,C1156,Moda,Andalucía,Online,3,73.82,0.08,60,373.52544397872623
2026-04-07,C1157,Moda,Valencia,Tienda,16,86.58,0.04,12,1079.3135811627224
2026-04-08,C1158,Hogar,Castilla-La Mancha,Tienda,11,86.79,0.07,13,1073.3707779729966
2026-04-09,C1159,Moda,Cataluña,Online,6,63.9,0.05,6,549.4567907921073
2026-04-10,C1160,Hogar,Castilla-La Mancha,Tienda,10,126.78,0.03,63,1604.5794336816757
2026-04-11,C1161,Alimentación,Cataluña,Online,10,2.25,0.07,38,114.18025102087715
2026-04-12,C1162,Alimentación,Valencia,Distribuidor,9,55.04,0.08,50,465.1685251830224
2026-04-13,C1163,Alimentación,Cataluña,Tienda,9,40.7,0.05,52,572.8724221456395
2026-04-14,C1164,Tecnología,,Tienda,12,296.25,0.03,40,3956.534568124986
2026-04-15,C1165,Moda,Andalucía,Online,8,61.54,0.04,8,285.6293688836025
2026-04-16,C1166,Hogar,Andalucía,Distribuidor,10,113.35,0.1,61,897.7613253388913
2026-04-17,C1167,Tecnología,Andalucía,Online,8,277.59,0.07,8,2281.922822872416
2026-04-18,C1168,Tecnología,Castilla-La Mancha,Online,4,312.07,0.08,34,1360.7594707839105
2026-04-19,C1169,Alimentación,Valencia,Online,11,54.77,0.08,60,482.1567168122595
2026-04-20,C1170,Moda,Cataluña,Online,8,71.99,0.01,57,866.4206212477584
2026-04-21,C1171,Tecnología,Cataluña,Distribuidor,7,283.82,0.03,46,1794.1842562649556
2026-04-22,C1172,Alimentación,Andalucía,Tienda,12,44.52,0.14,22,439.4274235751771
2026-04-23,C1173,Hogar,Andalucía,Online,5,155.87,0.01,40,827.33880524322
2026-04-24,C1174,Alimentación,Madrid,Tienda,5,40.74,0.04,45,207.68494558975436
2026-04-25,C1175,Tecnología,Valencia,Distribuidor,6,280.69,0.12,55,1503.8625911787751
2026-04-26,C1176,Moda,Castilla-La Mancha,Distribuidor,9,64.92,0.05,51,840.6203845482515
2026-04-27,C1177,Hogar,Cataluña,Tienda,11,123.52,0.04,5,1319.3177194911236
2026-04-28,C1178,Servicios,Madrid,Distribuidor,13,171.19,0.06,13,2037.5237898460568
2026-04-29,C1179,Tecnología,Madrid,Distribuidor,10,287.44,0.06,28,2535.189670398763
2026-04-30,C1180,Hogar,,Tienda,4,98.51,0.04,62,350.4144175457462
2026-04-01,C1181,Tecnología,Castilla-La Mancha,Online,9,276.09,0.0,24,2475.398906179444
2026-04-02,C1182,Servicios,Madrid,Online,8,191.02,0.03,7,1821.3061144532971
2026-04-03,C1183,Servicios,Madrid,Distribuidor,11,185.54,0.06,38,1934.3141749473339
2026-04-04,C1184,Hogar,Valencia,Online,8,113.06,0.04,37,988.7321581146217
2026-04-05,C1185,Alimentación,Castilla-La Mancha,Distribuidor,11,31.52,0.1,68,614.9367973465573
2026-04-06,C1186,Moda,Madrid,Online,10,85.53,0.05,42,994.4308619843097
2026-04-07,C1187,Alimentación,Castilla-La Mancha,Online,5,16.84,0.09,5,340.78851206806115
2026-04-08,C1188,Alimentación,Cataluña,Online,7,16.93,0.03,64,52.76000064124755
2026-04-09,C1189,Hogar,Andalucía,Online,10,106.06,0.09,50,857.3396347432557
2026-04-10,C1190,Tecnología,Madrid,Distribuidor,12,279.84,0.02,15,3142.363459415554
2026-04-11,C1191,Servicios,Valencia,Distribuidor,12,159.65,0.05,53,1520.0422289112614
2026-04-12,C1192,Servicios,Cataluña,Distribuidor,4,,0.11,25,712.7120551777084
2026-04-13,C1193,Alimentación,Castilla-La Mancha,Tienda,8,21.14,0.03,9,269.8491953386458
2026-04-14,C1194,Hogar,Cataluña,Online,11,123.37,0.07,38,1218.2852596466846
2026-04-15,C1195,Hogar,Madrid,Tienda,11,111.31,0.07,22,1202.8772614125116
2026-04-16,C1196,Moda,Castilla-La Mancha,Tienda,12,,0.04,49,984.0139928291585
2026-04-17,C1197,Servicios,Andalucía,Tienda,6,155.95,0.11,68,1247.6616458256356
2026-04-18,C1198,Servicios,Cataluña,Online,6,195.02,0.06,15,987.0257182243853
2026-04-19,C1199,Moda,Madrid,Tienda,11,55.58,0.11,65,588.7489252362918
2026-04-20,C1200,Alimentación,Valencia,Tienda,11,19.01,0.05,54,621.5408131454676
2026-04-21,C1201,Tecnología,Castilla-La Mancha,Distribuidor,10,315.69,0.15,30,3096.0172905743507
2026-04-22,C1202,Tecnología,Cataluña,Distribuidor,6,288.31,0.17,20,1242.2000466221803
2026-04-23,C1203,Servicios,Cataluña,Tienda,13,194.44,0.05,33,2092.866667056644
2026-04-24,C1204,Alimentación,Andalucía,Tienda,7,41.88,0.14,7,455.2766893027206
2026-04-25,C1205,Tecnología,Andalucía,Tienda,11,273.21,0.04,8,2632.394139822003
2026-04-26,C1206,Tecnología,Valencia,Online,7,260.4,0.01,28,1980.889806325869
2026-04-27,C1207,Moda,Valencia,Distribuidor,17,65.52,0.1,45,1016.7746011208835
2026-04-28,C1208,Tecnología,,Distribuidor,12,265.33,0.02,11,3344.083728564296
2026-04-29,C1209,Tecnología,Madrid,Tienda,7,266.23,0.07,31,1522.9530454921228
2026-04-30,C1210,Alimentación,Valencia,Online,5,11.25,0.06,12,233.97504702801987
2026-04-31,C1211,Moda,Valencia,Online,12,71.72,0.07,51,950.2123470802486
2026-04-01,C1212,Alimentación,Castilla-La Mancha,Tienda,8,58.6,0.07,44,688.5355995198086
2026-04-02,C1213,Hogar,Andalucía,Online,9,128.37,0.03,50,1048.0917635902176
2026-04-03,C1214,Moda,Madrid,Distribuidor,9,68.41,0.06,17,764.3856197752331
2026-04-04,C1215,Hogar,Andalucía,Online,8,119.39,0.04,35,1145.319595998284
2026-04-05,C1216,Hogar,Andalucía,Online,12,74.28,0.06,1,1173.075028332057
2026-04-06,C1217,Moda,Valencia,Distribuidor,14,63.64,0.04,29,975.3696462407117
2026-04-07,C1218,Alimentación,Castilla-La Mancha,Tienda,10,13.6,0.12,51,261.4743620721109
2026-04-08,C1219,Servicios,Cataluña,Online,12,182.02,0.05,64,1902.5416684000495
2026-04-09,C1220,Alimentación,Castilla-La Mancha,Online,12,31.1,0.04,4,298.5271738767082
2026-04-10,C1221,Alimentación,Castilla-La Mancha,Online,12,21.96,0.07,28,276.4414966684244
2026-04-11,C1222,Tecnología,Andalucía,Tienda,8,281.68,0.03,16,2014.803631438211
2026-04-12,C1223,Hogar,Castilla-La Mancha,Online,3,121.55,0.03,63,490.6834538738106
2026-04-13,C1224,Hogar,Madrid,Tienda,6,142.78,0.15,53,713.6628629686439
2026-04-14,C1225,Hogar,Andalucía,Distribuidor,9,130.3,0.03,17,1262.421805286439
2026-04-15,C1226,Servicios,Madrid,Online,14,183.25,0.05,40,2149.9060730543206
2026-04-16,C1227,Hogar,Cataluña,Distribuidor,11,105.79,0.09,13,1023.9593933462229
2026-04-17,C1228,Servicios,Andalucía,Distribuidor,8,163.9,0.15,52,1230.3612546543093
2026-04-18,C1229,Alimentación,Cataluña,Online,5,43.98,0.14,58,213.4013239896448
2026-04-19,C1230,Moda,Andalucía,Distribuidor,13,67.0,0.02,37,1146.9941703776424
2026-04-20,C1231,Alimentación,Valencia,Tienda,10,38.74,0.06,61,506.1852927491639
2026-04-21,C1232,Alimentación,Castilla-La Mancha,Distribuidor,11,49.67,0.12,34,432.6079961300741
2026-04-22,C1233,Alimentación,Valencia,Tienda,12,12.3,0.07,70,329.9787361796247
2026-04-23,C1234,Tecnología,Cataluña,Tienda,5,300.96,0.03,17,1658.7209606365998
2026-04-24,C1235,Moda,Castilla-La Mancha,Tienda,6,84.54,0.02,20,340.56494185067623
2026-04-25,C1236,Hogar,Andalucía,Distribuidor,5,89.18,0.09,59,825.664002666589
2026-04-26,C1237,Tecnología,Castilla-La Mancha,Tienda,9,315.3,0.01,69,3386.891350123609
2026-04-27,C1238,Alimentación,Madrid,Tienda,10,39.82,0.12,33,368.08286124505133
2026-04-28,C1239,Tecnología,Castilla-La Mancha,Distribuidor,3,272.82,0.01,17,915.1733081526171
2026-04-29,C1240,Servicios,Madrid,Online,12,187.79,0.12,57,2441.202992552808
2026-04-30,C1241,Servicios,Castilla-La Mancha,Online,7,165.34,0.1,1,923.9380065298236
2026-04-31,C1242,Servicios,Madrid,Online,10,188.19,0.17,13,1553.3503572985805
2026-04-01,C1243,Hogar,Cataluña,Online,15,108.1,0.08,27,1728.6908567991843
2026-04-02,C1244,Tecnología,Valencia,Online,12,310.31,0.03,70,3425.576997822897
2026-04-03,C1245,Servicios,Andalucía,Distribuidor,9,180.9,0.09,59,1606.173622130796
2026-04-04,C1246,Alimentación,Castilla-La Mancha,Online,9,44.75,0.03,6,320.1361040867758
2026-04-05,C1247,Servicios,Valencia,Tienda,12,,0.04,23,2356.498373690152
2026-04-06,C1248,Servicios,Andalucía,Online,13,192.25,0.07,10,2303.9045195228377
2026-04-07,C1249,Servicios,Andalucía,Distribuidor,14,179.81,0.01,51,2596.02709223654
2026-04-08,C1250,Hogar,Madrid,Distribuidor,10,98.82,0.04,19,973.8902451755994
2026-04-09,C1251,Hogar,Cataluña,Tienda,12,116.42,0.11,51,971.985070468206
2026-04-10,C1252,Servicios,Cataluña,Distribuidor,6,208.97,0.16,68,1171.5179958180122
2026-04-11,C1253,Hogar,Valencia,Online,11,132.88,0.03,42,1741.7717692026463
2026-04-12,C1254,Tecnología,Cataluña,Distribuidor,9,274.32,0.1,57,1997.2608469449708
2026-04-13,C1255,Alimentación,Castilla-La Mancha,Online,10,6.96,0.09,68,225.6558045395832
2026-04-14,C1256,Servicios,Cataluña,Distribuidor,7,167.51,0.07,38,1096.931917655638
2026-04-15,C1257,Moda,Valencia,Online,7,48.9,0.03,62,372.02453904524765
2026-04-16,C1258,Alimentación,Cataluña,Tienda,12,7.32,0.05,7,119.69845114126788
2026-04-17,C1259,Tecnología,Castilla-La Mancha,Tienda,12,291.78,0.06,71,3233.789994996198
2026-04-18,C1260,Alimentación,Madrid,Online,8,35.94,0.07,50,463.72836786317004
2026-04-19,C1261,Servicios,Valencia,Online,10,206.93,0.15,52,2028.8455280228447
2026-04-20,C1262,Tecnología,Madrid,Online,5,265.04,0.04,26,1412.271911795311
2026-04-21,C1263,Alimentación,Madrid,Online,14,34.97,0.06,26,574.3676026598777
2026-04-22,C1264,Servicios,Madrid,Tienda,6,159.09,0.04,19,898.6599082902945
2026-04-23,C1265,Moda,Andalucía,Online,6,61.08,0.08,9,237.15860163598725
2026-04-24,C1266,Moda,Andalucía,Online,8,66.67,0.04,61,707.4737089031298
2026-04-25,C1267,Moda,Madrid,Online,9,64.38,0.12,20,595.053244564567
2026-04-26,C1268,Hogar,Valencia,Distribuidor,7,120.8,0.03,50,793.8378926472424
2026-04-27,C1269,Hogar,Castilla-La Mancha,Online,12,134.57,0.04,22,1316.1445930513894
2026-04-28,C1270,Moda,Castilla-La Mancha,Online,9,83.0,0.08,13,910.9767772718509
2026-04-29,C1271,Moda,Cataluña,Online,11,58.46,0.05,12,439.72996440223216
2026-04-30,C1272,Servicios,Valencia,Online,6,179.54,0.02,10,1477.7874340460885
2026-04-01,C1273,Servicios,Andalucía,Distribuidor,8,191.91,0.1,65,1517.761306023601
2026-04-02,C1274,Alimentación,Madrid,Online,7,50.54,0.07,30,285.6945374873766
2026-04-03,C1275,Alimentación,Cataluña,Online,8,25.08,0.09,8,101.25342756705929
2026-04-04,C1276,Moda,Castilla-La Mancha,Tienda,9,80.62,0.03,21,480.4708180182809
2026-04-05,C1277,Alimentación,Andalucía,Tienda,12,39.97,0.05,22,348.5047268885703
2026-04-06,C1278,Moda,Andalucía,Online,10,54.01,0.05,18,402.60212790031204
2026-04-07,C1279,Moda,Madrid,Tienda,9,82.0,0.11,66,672.108032312905
2026-04-08,C1280,Servicios,Castilla-La Mancha,Distribuidor,8,182.27,0.04,48,1378.2964739100087
2026-04-09,C1281,Hogar,Valencia,Online,7,93.88,0.08,44,892.155361132318
2026-04-10,C1282,Hogar,Andalucía,Tienda,6,115.59,0.16,9,585.505216648976
2026-04-11,C1283,Tecnología,Madrid,Tienda,10,280.6,0.07,67,2559.2853527542798
2026-04-12,C1284,Alimentación,Valencia,Tienda,7,25.91,0.09,54,136.47815741848876
2026-04-13,C1285,Tecnología,Castilla-La Mancha,Online,6,298.42,0.12,26,1812.9178596612337
2026-04-14,C1286,Alimentación,Andalucía,Online,4,53.97,0.1,26,432.38061855281546
2026-04-15,C1287,Alimentación,Valencia,Distribuidor,12,29.26,0.07,34,492.13804754513905
2026-04-16,C1288,Hogar,Valencia,Distribuidor,9,112.62,0.06,8,1194.2274707019835
2026-04-17,C1289,Alimentación,Valencia,Tienda,10,33.03,0.04,10,420.12955860065745
2026-04-18,C1290,Tecnología,Andalucía,Online,8,277.0,0.15,48,2393.056889213836
2026-04-19,C1291,Tecnología,Andalucía,Tienda,6,271.11,0.06,55,1355.473235774538
2026-04-20,C1292,Moda,Cataluña,Tienda,10,14.37,0.02,54,483.3915618190781
