fecha,cliente_id,categoria,region,canal,unidades,precio_unitario,descuento,antiguedad_cliente_meses,importe
2026-02-19,C1045,Moda,Valencia,Tienda,12,78.69,0.02,70,1459.5684551522693
2026-02-20,C1046,Hogar,Valencia,Distribuidor,9,118.47,0.02,54,1451.002556963076
2026-02-03,C1047,Alimentación,Valencia,Online,8,49.01,0.02,38,549.5859003205096
2026-02-20,C1048,Alimentación,Cataluña,Tienda,8,15.2,0.12,32,174.88857198500028
2026-02-19,C1049,Tecnología,Cataluña,Online,7,277.43,0.04,45,2723.0006998150625
2026-02-11,C1050,Servicios,Andalucía,Online,8,176.25,0.02,61,1667.5307458939574
2026-02-16,C1051,Moda,Madrid,Distribuidor,10,68.35,0.1,70,1315.378398323281
2026-02-14,C1052,Servicios,Valencia,Online,8,197.52,0.1,53,1642.3708421063088
2026-02-16,C1053,Servicios,Madrid,Online,10,178.43,0.08,51,2255.782157150978
2026-02-28,C1054,Alimentación,Madrid,Tienda,10,30.58,0.11,56,347.5283290629307
2026-02-20,C1055,Servicios,Andalucía,Online,15,165.95,0.06,27,2624.3887179909916
2026-02-14,C1056,Tecnología,Valencia,Distribuidor,12,299.93,0.03,38,4151.9837497205735
2026-02-15,C1057,Tecnología,Valencia,Online,3,258.53,0.09,62,940.0821932277062
2026-02-03,C1058,Tecnología,Castilla-La Mancha,Distribuidor,4,271.71,0.07,18,746.6646695474814
2026-02-26,C1059,Hogar,Madrid,Tienda,9,145.41,0.04,64,1156.9988837778137
2026-02-11,C1060,Hogar,Madrid,Tienda,7,127.02,0.05,30,919.2121896995752
2026-02-02,C1061,Hogar,Cataluña,Distribuidor,11,119.7,0.08,49,1479.705366275804
2026-02-19,C1062,Moda,Castilla-La Mancha,Online,9,70.33,0.06,41,736.5053062974982
2026-02-01,C1063,Hogar,Cataluña,Distribuidor,16,105.8,0.01,13,1223.5554869586138
2026-02-17,C1064,Hogar,Cataluña,Online,10,118.97,0.11,34,879.1662362652905
2026-02-10,C1065,Alimentación,Cataluña,Tienda,5,29.75,0.15,25,122.99402529204562
2026-02-24,C1066,Tecnología,Andalucía,Online,6,282.69,0.13,66,1247.9561403826056
2026-02-14,C1067,Moda,Andalucía,Tienda,4,47.41,0.05,18,80.3662458291592
2026-02-12,C1068,Tecnología,Cataluña,Online,10,285.97,0.02,5,2614.486701312224
2026-02-01,C1069,Servicios,Castilla-La Mancha,Distribuidor,9,195.25,0.05,19,1456.7135161169408
2026-02-22,C1070,Moda,Madrid,Distribuidor,11,66.94,0.01,42,706.5751428081921
2026-02-20,C1071,Tecnología,Castilla-La Mancha,Distribuidor,7,289.71,0.05,18,1972.2529672375902
2026-02-17,C1072,Tecnología,Valencia,Online,10,284.66,0.08,32,3236.3018326708307
2026-02-16,C1073,Moda,Andalucía,Tienda,8,60.88,0.08,21,340.3088222225154
2026-02-25,C1074,Moda,Madrid,Tienda,12,54.12,0.07,10,635.4741076277664
2026-02-16,C1075,Moda,Madrid,Online,7,56.22,0.03,37,705.5699949680561
2026-02-01,C1076,Moda,Valencia,Online,9,74.39,0.11,49,680.6718830286378
2026-02-19,C1077,Tecnología,Valencia,Online,8,279.16,0.05,13,2297.77743111008
2026-02-16,C1078,Hogar,Cataluña,Tienda,7,,0.02,55,857.2236932753076
2026-02-05,C1079,Tecnología,Andalucía,Tienda,10,291.86,0.08,17,3356.4613169075683
2026-02-01,C1080,Servicios,Andalucía,Tienda,11,191.83,0.03,9,2512.865713503335
2026-02-19,C1081,Alimentación,Castilla-La Mancha,Online,11,38.95,0.04,44,728.2745214150848
2026-02-06,C1082,Hogar,Cataluña,Online,5,105.57,0.03,46,813.9053179350858
2026-02-13,C1083,Tecnología,Cataluña,Online,12,284.88,0.03,8,3673.8672677678974
2026-02-17,C1084,Hogar,Cataluña,Distribuidor,8,,0.05,37,1181.0596740296073
2026-02-25,C1085,Hogar,Cataluña,Online,11,102.92,0.04,19,922.716657032504
2026-02-21,C1086,Moda,Andalucía,Online,4,88.15,0.02,63,589.5311499875079
2026-02-22,C1087,Alimentación,Andalucía,Online,7,51.53,0.02,46,447.93273883072817
2026-02-10,C1088,Servicios,Cataluña,Distribuidor,9,162.84,0.08,71,1253.065907713645
2026-02-25,C1089,Alimentación,Castilla-La Mancha,Distribuidor,6,25.43,0.04,26,51.565566010511674
2026-02-14,C1090,Tecnología,Madrid,Tienda,6,271.75,0.12,46,1324.1675643528747
2026-02-19,C1091,Moda,Madrid,Tienda,6,79.15,0.05,46,545.9840121056975
2026-02-12,C1092,Moda,Castilla-La Mancha,Tienda,15,77.42,0.06,14,1391.5221177568703
2026-02-28,C1093,Alimentación,Cataluña,Online,4,35.67,0.03,63,417.5760086743938
2026-02-18,C1094,Moda,Andalucía,Distribuidor,8,74.11,0.01,3,259.2072469892225
2026-02-19,C1095,Alimentación,Madrid,Tienda,14,15.69,0.03,28,285.0285160565332
2026-02-16,C1096,Alimentación,Valencia,Tienda,7,40.72,0.08,29,435.49850242794713
2026-02-10,C1097,Alimentación,Valencia,Tienda,5,33.49,0.01,18,33.81782046568633
2026-02-03,C1098,Tecnología,Castilla-La Mancha,Tienda,8,269.81,0.06,35,2194.7742527549826
2026-02-20,C1099,Tecnología,Cataluña,Tienda,10,257.01,0.07,47,2356.926798526851
2026-02-02,C1100,Tecnología,Madrid,Distribuidor,5,280.4,0.14,5,720.4598478900899
2026-02-11,C1101,Alimentación,Cataluña,Distribuidor,8,40.35,0.06,59,320.0624014696645
2026-02-10,C1102,Hogar,Madrid,Tienda,10,94.46,0.03,59,847.7098165990758
2026-02-05,C1103,Alimentación,Castilla-La Mancha,Tienda,6,35.28,0.11,47,417.67083972182365
2026-02-05,C1104,Servicios,Castilla-La Mancha,Online,9,181.83,0.05,13,1216.6177955577004
2026-02-27,C1105,Hogar,Valencia,Tienda,13,111.69,0.04,33,1846.692446525535
2026-02-18,C1106,Hogar,Cataluña,Online,5,125.7,0.04,62,868.0839135783359
2026-02-23,C1107,Moda,Valencia,Tienda,11,68.01,0.12,16,835.3219402645356
2026-02-08,C1108,Hogar,Cataluña,Distribuidor,10,124.25,0.07,44,952.0326447440896
2026-02-15,C1109,Tecnología,Valencia,Tienda,12,288.01,0.04,58,4690.7945832539035
2026-02-11,C1110,Hogar,Andalucía,Tienda,10,128.02,0.1,6,1158.4797410887204
2026-02-04,C1111,Tecnología,Andalucía,Online,11,295.25,0.03,15,3176.316828223541
2026-02-02,C1112,Servicios,Andalucía,Online,6,185.07,0.15,4,908.6302898172893
2026-02-20,C1113,Moda,Andalucía,Tienda,8,62.84,0.06,56,444.2070962191275
2026-02-21,C1114,Alimentación,Madrid,Online,10,25.28,0.13,64,326.28102792629306
2026-02-12,C1115,Servicios,Andalucía,Online,7,164.05,0.02,68,1427.934046891962
2026-02-08,C1116,Moda,Castilla-La Mancha,Online,8,72.27,0.09,34,523.8541343648717
2026-02-10,C1117,Tecnología,Castilla-La Mancha,Tienda,10,299.82,0.11,56,2574.9191405852675
2026-02-22,C1118,Servicios,Madrid,Tienda,8,174.62,0.12,32,1474.0233149960516
2026-02-14,C1119,Alimentación,Andalucía,Online,11,41.74,0.02,9,795.9074345723045
2026-02-18,C1120,Moda,Andalucía,Tienda,11,58.72,0.14,63,760.7713830621154
2026-02-01,C1121,Servicios,Andalucía,Tienda,11,182.92,0.13,33,1818.541043400516
2026-02-14,C1122,Hogar,Valencia,Tienda,6,138.89,0.09,21,1214.049816005581
2026-02-22,C1123,Tecnología,Cataluña,Tienda,11,290.29,0.12,55,2674.3938502205856
2026-02-03,C1124,Hogar,Valencia,Online,13,96.44,0.09,57,1558.9126566436823
2026-02-02,C1125,Alimentación,Cataluña,Tienda,4,43.56,0.0,2,188.4017755995814
2026-02-22,C1126,Moda,Andalucía,Tienda,7,79.24,0.08,13,630.9850779483879
2026-02-01,C1127,Servicios,Andalucía,Distribuidor,13,182.6,0.05,4,2225.8578749381713
2026-02-26,C1128,Tecnología,,Tienda,3,290.01,0.05,50,904.3088205277766
2026-02-22,C1129,Alimentación,Valencia,Online,5,22.5,0.11,48,342.56686046306663
2026-02-10,C1130,Hogar,Cataluña,Online,11,120.95,0.05,30,1026.0815329021748
2026-02-27,C1131,Hogar,Castilla-La Mancha,Tienda,6,136.65,0.07,29,890.661003430623
2026-02-16,C1132,Tecnología,Cataluña,Distribuidor,8,295.3,0.05,8,2784.497314715375
2026-02-05,C1133,Hogar,Valencia,Tienda,9,128.22,0.06,12,1087.3386304408998
2026-02-05,C1134,Servicios,,Tienda,7,166.76,0.06,41,1497.5244935125738
2026-02-06,C1135,Hogar,Madrid,Tienda,12,104.39,0.02,26,1419.4957540046971
2026-02-11,C1136,Alimentación,Valencia,Tienda,11,36.72,0.06,50,503.7343205914186
2026-02-04,C1137,Moda,Madrid,Online,10,72.71,0.08,2,603.3216892185435
2026-02-01,C1138,Hogar,Castilla-La Mancha,Distribuidor,12,118.49,0.09,55,1424.2238033005476
2026-02-28,C1139,Servicios,Cataluña,Online,9,167.93,0.04,56,1814.9516620816569
2026-02-28,C1140,Servicios,Cataluña,Tienda,8,186.55,0.08,14,959.0649215476108
2026-02-27,C1141,Hogar,Madrid,Distribuidor,9,121.65,0.03,6,1000.0535107805005
2026-02-03,C1142,Alimentación,Cataluña,Online,5,39.35,0.02,61,458.24939338483136
2026-02-03,C1143,Hogar,Valencia,Online,11,128.9,0.07,12,1526.2216315516584
2026-02-16,C1144,Hogar,Andalucía,Online,9,115.9,0.07,13,815.0741982136062
2026-02-27,C1145,Tecnología,Madrid,Distribuidor,8,272.67,0.08,19,2414.609564265208
2026-02-12,C1146,Alimentación,Cataluña,Online,12,51.61,0.03,44,402.98039397586996
2026-02-16,C1147,Alimentación,Madrid,Online,9,23.64,0.05,59,357.75954679961734
2026-02-18,C1148,Tecnología,Madrid,Online,8,272.96,0.01,37,2557.6210802540595
2026-02-07,C1149,Hogar,Andalucía,Online,13,138.51,0.05,25,1533.4792427649745
2026-02-19,C1150,Servicios,Valencia,Online,12,171.79,0.19,16,1948.9158282762137
2026-02-05,C1151,Hogar,Madrid,Tienda,14,118.52,0.03,38,1898.7756784069338
2026-02-28,C1152,Tecnología,Cataluña,Tienda,12,273.82,0.13,43,2113.5597505584037
2026-02-08,C1153,Alimentación,Castilla-La Mancha,Online,11,8.25,0.06,14,222.02338694926263
2026-02-02,C1154,Servicios,Madrid,Online,11,178.15,0.06,6,2033.6554387988447
2026-02-15,C1155,Hogar,Madrid,Online,11,104.84,0.02,23,1083.0587924734077
2026-02-04,C1156,Moda,Andalucía,Online,3,73.82,0.08,60,310.53846611186253
2026-02-05,C1157,Moda,Valencia,Tienda,16,86.58,0.04,12,1023.6517039526856
2026-02-06,C1158,Hogar,Castilla-La Mancha,Tienda,11,86.79,0.07,13,921.7388329149313
2026-02-02,C1159,Moda,Cataluña,Online,6,63.9,0.05,6,779.9175358834226
2026-02-13,C1160,Hogar,Castilla-La Mancha,Tienda,10,126.78,0.03,63,1116.1735933922744
2026-02-20,C1161,Alimentación,Cataluña,Online,10,2.25,0.07,38,81.66018431474728
2026-02-22,C1162,Alimentación,Valencia,Distribuidor,9,55.04,0.08,50,483.4679694475878
2026-02-02,C1163,Alimentación,Cataluña,Tienda,9,40.7,0.05,52,590.9020188497277
2026-02-12,C1164,Tecnología,,Tienda,12,296.25,0.03,40,4026.5649340111704
2026-02-04,C1165,Moda,Andalucía,Online,8,61.54,0.04,8,270.45674245800313
2026-02-07,C1166,Hogar,Andalucía,Distribuidor,10,113.35,0.1,61,1049.0992124949755
2026-02-14,C1167,Tecnología,Andalucía,Online,8,277.59,0.07,8,2479.01409838924
2026-02-25,C1168,Tecnología,Castilla-La Mancha,Online,4,312.07,0.08,34,1023.5371578728395
2026-02-21,C1169,Alimentación,Valencia,Online,11,54.77,0.08,60,670.0663968387129
2026-02-02,C1170,Moda,Cataluña,Online,8,71.99,0.01,57,853.0665600851644
2026-02-15,C1171,Tecnología,Cataluña,Distribuidor,7,283.82,0.03,46,1554.6859479166208
2026-02-11,C1172,Alimentación,Andalucía,Tienda,12,44.52,0.14,22,673.7765879060918
2026-02-12,C1173,Hogar,Andalucía,Online,5,155.87,0.01,40,750.4673214809308
2026-02-28,C1174,Alimentación,Madrid,Tienda,5,40.74,0.04,45,151.11617034684946
2026-02-18,C1175,Tecnología,Valencia,Distribuidor,6,280.69,0.12,55,1911.384093241376
2026-02-07,C1176,Moda,Castilla-La Mancha,Distribuidor,9,64.92,0.05,51,748.1368697949051
2026-02-07,C1177,Hogar,Cataluña,Tienda,11,123.52,0.04,5,1523.388510944285
2026-02-25,C1178,Servicios,Madrid,Distribuidor,13,171.19,0.06,13,1566.2858252532474
2026-02-25,C1179,Tecnología,Madrid,Distribuidor,10,287.44,0.06,28,3581.7431689227624
2026-02-27,C1180,Hogar,,Tienda,4,98.51,0.04,62,324.79900773500026
2026-02-07,C1181,Tecnología,Castilla-La Mancha,Online,9,276.09,0.0,24,1674.9530058000694
2026-02-23,C1182,Servicios,Madrid,Online,8,191.02,0.03,7,1570.0359319693741
2026-02-23,C1183,Servicios,Madrid,Distribuidor,11,185.54,0.06,38,1453.891497466462
2026-02-03,C1184,Hogar,Valencia,Online,8,113.06,0.04,37,630.7422541658035
2026-02-21,C1185,Alimentación,Castilla-La Mancha,Distribuidor,11,31.52,0.1,68,506.52045576667444
2026-02-05,C1186,Moda,Madrid,Online,10,85.53,0.05,42,1048.4596642816507
2026-02-03,C1187,Alimentación,Castilla-La Mancha,Online,5,16.84,0.09,5,427.69258428178614
2026-02-27,C1188,Alimentación,Cataluña,Online,7,16.93,0.03,64,81.01738363269257
2026-02-21,C1189,Hogar,Andalucía,Online,10,106.06,0.09,50,847.7357890111746
2026-02-21,C1190,Tecnología,Madrid,Distribuidor,12,279.84,0.02,15,4260.928761925548
2026-02-09,C1191,Servicios,Valencia,Distribuidor,12,159.65,0.05,53,1573.4490397646314
2026-02-05,C1192,Servicios,Cataluña,Distribuidor,4,,0.11,25,629.2229696028028
2026-02-07,C1193,Alimentación,Castilla-La Mancha,Tienda,8,21.14,0.03,9,266.6654755139526
2026-02-06,C1194,Hogar,Cataluña,Online,11,123.37,0.07,38,1377.4890893253223
2026-02-11,C1195,Hogar,Madrid,Tienda,11,111.31,0.07,22,1105.2320582763348
2026-02-08,C1196,Moda,Castilla-La Mancha,Tienda,12,,0.04,49,681.7726560213521
2026-02-18,C1197,Servicios,Andalucía,Tienda,6,155.95,0.11,68,1174.8817517727093
2026-02-08,C1198,Servicios,Cataluña,Online,6,195.02,0.06,15,822.3580125390346
2026-02-04,C1199,Moda,Madrid,Tienda,11,55.58,0.11,65,498.8103925649611
2026-02-04,C1200,Alimentación,Valencia,Tienda,11,19.01,0.05,54,474.9598359600926
2026-02-03,C1201,Tecnología,Castilla-La Mancha,Distribuidor,10,315.69,0.15,30,2897.818163291082
2026-02-22,C1202,Tecnología,Cataluña,Distribuidor,6,288.31,0.17,20,1654.5604216237525
2026-02-24,C1203,Servicios,Cataluña,Tienda,13,194.44,0.05,33,1931.1598493779147
2026-02-01,C1204,Alimentación,Andalucía,Tienda,7,41.88,0.14,7,428.14308796805926
2026-02-15,C1205,Tecnología,Andalucía,Tienda,11,273.21,0.04,8,3133.0282942954027
2026-02-18,C1206,Tecnología,Valencia,Online,7,260.4,0.01,28,1458.8624904825263
2026-02-24,C1207,Moda,Valencia,Distribuidor,17,65.52,0.1,45,934.2814343987334
2026-02-13,C1208,Tecnología,,Distribuidor,12,265.33,0.02,11,3144.2934313194755
2026-02-14,C1209,Tecnología,Madrid,Tienda,7,266.23,0.07,31,2232.443557499837
2026-02-22,C1210,Alimentación,Valencia,Online,5,11.25,0.06,12,238.1065044998793
2026-02-05,C1211,Moda,Valencia,Online,12,71.72,0.07,51,802.8233610661434
2026-02-15,C1212,Alimentación,Castilla-La Mancha,Tienda,8,58.6,0.07,44,737.8641664955621
2026-02-28,C1213,Hogar,Andalucía,Online,9,128.37,0.03,50,1296.2312049246111
2026-02-01,C1214,Moda,Madrid,Distribuidor,9,68.41,0.06,17,908.3632693187394
2026-02-06,C1215,Hogar,Andalucía,Online,8,119.39,0.04,35,1046.6836964897204
2026-02-15,C1216,Hogar,Andalucía,Online,12,74.28,0.06,1,1142.9803192946745
2026-02-01,C1217,Moda,Valencia,Distribuidor,14,63.64,0.04,29,595.6983513321744
2026-02-09,C1218,Alimentación,Castilla-La Mancha,Tienda,10,13.6,0.12,51,287.84093263195746
2026-02-07,C1219,Servicios,Cataluña,Online,12,182.02,0.05,64,2450.318983906777
2026-02-04,C1220,Alimentación,Castilla-La Mancha,Online,12,31.1,0.04,4,236.4321008740641
2026-02-20,C1221,Alimentación,Castilla-La Mancha,Online,12,21.96,0.07,28,250.50613044111915
2026-02-01,C1222,Tecnología,Andalucía,Tienda,8,281.68,0.03,16,2351.477389984918
2026-02-05,C1223,Hogar,Castilla-La Mancha,Online,3,121.55,0.03,63,496.57345103754744
2026-02-01,C1224,Hogar,Madrid,Tienda,6,142.78,0.15,53,851.8334336737745
2026-02-24,C1225,Hogar,Andalucía,Distribuidor,9,130.3,0.03,17,1221.417675558601
2026-02-08,C1226,Servicios,Madrid,Online,14,183.25,0.05,40,2594.437596003829
2026-02-19,C1227,Hogar,Cataluña,Distribuidor,11,105.79,0.09,13,1223.4592839192974
2026-02-13,C1228,Servicios,Andalucía,Distribuidor,8,163.9,0.15,52,869.7097798243033
2026-02-04,C1229,Alimentación,Cataluña,Online,5,43.98,0.14,58,287.8808981024768
2026-02-24,C1230,Moda,Andalucía,Distribuidor,13,67.0,0.02,37,1023.335424886391
2026-02-21,C1231,Alimentación,Valencia,Tienda,10,38.74,0.06,61,416.2443251766495
2026-02-28,C1232,Alimentación,Castilla-La Mancha,Distribuidor,11,49.67,0.12,34,588.37928209687
2026-02-19,C1233,Alimentación,Valencia,Tienda,12,12.3,0.07,70,509.68010872630936
2026-02-12,C1234,Tecnología,Cataluña,Tienda,5,300.96,0.03,17,1568.176055251506
2026-02-24,C1235,Moda,Castilla-La Mancha,Tienda,6,84.54,0.02,20,309.1549179106331
2026-02-26,C1236,Hogar,Andalucía,Distribuidor,5,89.18,0.09,59,770.6534840999882
2026-02-17,C1237,Tecnología,Castilla-La Mancha,Tienda,9,315.3,0.01,69,2025.7328682207321
2026-02-09,C1238,Alimentación,Madrid,Tienda,10,39.82,0.12,33,286.0289363265867
2026-02-02,C1239,Tecnología,Castilla-La Mancha,Distribuidor,3,272.82,0.01,17,876.766211620779
2026-02-03,C1240,Servicios,Madrid,Online,12,187.79,0.12,57,2180.134026742992
2026-02-11,C1241,Servicios,Castilla-La Mancha,Online,7,165.34,0.1,1,1210.234889533327
2026-02-07,C1242,Servicios,Madrid,Online,10,188.19,0.17,13,2295.597076973552
2026-02-08,C1243,Hogar,Cataluña,Online,15,108.1,0.08,27,1399.562654560581
2026-02-01,C1244,Tecnología,Valencia,Online,12,310.31,0.03,70,3086.4990826449985
2026-02-16,C1245,Servicios,Andalucía,Distribuidor,9,180.9,0.09,59,1457.742784237885
2026-02-03,C1246,Alimentación,Castilla-La Mancha,Online,9,44.75,0.03,6,413.57765556707625
2026-02-22,C1247,Servicios,Valencia,Tienda,12,,0.04,23,2753.6448330829544
2026-02-21,C1248,Servicios,Andalucía,Online,13,192.25,0.07,10,2654.605294972652
2026-02-22,C1249,Servicios,Andalucía,Distribuidor,14,179.81,0.01,51,3182.001149179348
2026-02-13,C1250,Hogar,Madrid,Distribuidor,10,98.82,0.04,19,652.4352360003173
2026-02-01,C1251,Hogar,Cataluña,Tienda,12,116.42,0.11,51,863.5868979695506
2026-02-02,C1252,Servicios,Cataluña,Distribuidor,6,208.97,0.16,68,1281.0315315050057
2026-02-11,C1253,Hogar,Valencia,Online,11,132.88,0.03,42,2102.7590708773705
2026-02-07,C1254,Tecnología,Cataluña,Distribuidor,9,274.32,0.1,57,2311.065271809198
2026-02-06,C1255,Alimentación,Castilla-La Mancha,Online,10,6.96,0.09,68,257.9137386640266
2026-02-19,C1256,Servicios,Cataluña,Distribuidor,7,167.51,0.07,38,1545.0634815838744
2026-02-11,C1257,Moda,Valencia,Online,7,48.9,0.03,62,273.5484692604371
2026-02-13,C1258,Alimentación,Cataluña,Tienda,12,7.32,0.05,7,113.71332158128462
2026-02-17,C1259,Tecnología,Castilla-La Mancha,Tienda,12,291.78,0.06,71,2749.580583755997
2026-02-12,C1260,Alimentación,Madrid,Online,8,35.94,0.07,50,376.1028864267392
2026-02-28,C1261,Servicios,Valencia,Online,10,206.93,0.15,52,2023.7896770186237
2026-02-21,C1262,Tecnología,Madrid,Online,5,265.04,0.04,26,1581.1471618528194
2026-02-20,C1263,Alimentación,Madrid,Online,14,34.97,0.06,26,811.1043418418521
2026-02-21,C1264,Servicios,Madrid,Tienda,6,159.09,0.04,19,1188.420508006604
2026-02-24,C1265,Moda,Andalucía,Online,6,61.08,0.08,9,282.1090959349775
2026-02-05,C1266,Moda,Andalucía,Online,8,66.67,0.04,61,773.0709595898285
2026-02-06,C1267,Moda,Madrid,Online,9,64.38,0.12,20,632.5194458903363
2026-02-14,C1268,Hogar,Valencia,Distribuidor,7,120.8,0.03,50,721.5656464557516
2026-02-07,C1269,Hogar,Castilla-La Mancha,Online,12,134.57,0.04,22,1439.9632596144213
2026-02-19,C1270,Moda,Castilla-La Mancha,Online,9,83.0,0.08,13,977.7311958820333
2026-02-24,C1271,Moda,Cataluña,Online,11,58.46,0.05,12,620.9167198446045
2026-02-27,C1272,Servicios,Valencia,Online,6,179.54,0.02,10,968.8049351072976
2026-02-20,C1273,Servicios,Andalucía,Distribuidor,8,191.91,0.1,65,1084.511815010536
2026-02-07,C1274,Alimentación,Madrid,Online,7,50.54,0.07,30,384.13102932140856
2026-02-04,C1275,Alimentación,Cataluña,Online,8,25.08,0.09,8,113.17263112290635
2026-02-27,C1276,Moda,Castilla-La Mancha,Tienda,9,80.62,0.03,21,458.19721643969575
2026-02-02,C1277,Alimentación,Andalucía,Tienda,12,39.97,0.05,22,434.6343021471789
2026-02-18,C1278,Moda,Andalucía,Online,10,54.01,0.05,18,532.0885057542882
2026-02-12,C1279,Moda,Madrid,Tienda,9,82.0,0.11,66,1131.3817243857363
2026-02-26,C1280,Servicios,Castilla-La Mancha,Distribuidor,8,182.27,0.04,48,1108.3781068402238
2026-02-13,C1281,Hogar,Valencia,Online,7,93.88,0.08,44,947.465123763318
2026-02-21,C1282,Hogar,Andalucía,Tienda,6,115.59,0.16,9,844.9198289326433
2026-02-24,C1283,Tecnología,Madrid,Tienda,10,280.6,0.07,67,3302.7329924035676
2026-02-06,C1284,Alimentación,Valencia,Tienda,7,25.91,0.09,54,103.36542122821068
2026-02-18,C1285,Tecnología,Castilla-La Mancha,Online,6,298.42,0.12,26,1659.1935670046125
2026-02-20,C1286,Alimentación,Andalucía,Online,4,53.97,0.1,26,517.5620183624536
2026-02-02,C1287,Alimentación,Valencia,Distribuidor,12,29.26,0.07,34,615.8877711528753
2026-02-28,C1288,Hogar,Valencia,Distribuidor,9,112.62,0.06,8,1515.0815086878872
2026-02-28,C1289,Alimentación,Valencia,Tienda,10,33.03,0.04,10,348.06701363698727
2026-02-11,C1290,Tecnología,Andalucía,Online,8,277.0,0.15,48,2272.730421905206
2026-02-22,C1291,Tecnología,Andalucía,Tienda,6,271.11,0.06,55,1768.42245116771
2026-02-28,C1292,Moda,Cataluña,Tienda,10,14.37,0.02,54,309.9642358147077
