fecha,cliente_id,categoria,region,canal,unidades,precio_unitario,descuento,antiguedad_cliente_meses,importe
2026-01-31,C1056,Tecnología,Valencia,Distribuidor,12,299.93,0.03,38,3569.187738532319
2026-01-02,C1057,Tecnología,Valencia,Online,3,258.53,0.09,62,964.8587103882072
2026-01-31,C1058,Tecnología,Castilla-La Mancha,Distribuidor,4,271.71,0.07,18,806.262065330012
2026-01-25,C1059,Hogar,Madrid,Tienda,9,145.41,0.04,64,1318.7171736182293
2026-01-02,C1060,Hogar,Madrid,Tienda,7,127.02,0.05,30,1055.1210704785926
2026-01-29,C1061,Hogar,Cataluña,Distribuidor,11,119.7,0.08,49,1449.7916109415544
2026-01-17,C1062,Moda,Castilla-La Mancha,Online,9,70.33,0.06,41,689.8853700192628
2026-01-04,C1063,Hogar,Cataluña,Distribuidor,16,105.8,0.01,13,1157.3233686240656
2026-01-08,C1064,Hogar,Cataluña,Online,10,118.97,0.11,34,943.4837196081646
2026-01-30,C1065,Alimentación,Cataluña,Tienda,5,29.75,0.15,25,124.23387344289492
2026-01-31,C1066,Tecnología,Andalucía,Online,6,282.69,0.13,66,1181.0322403734508
2026-01-26,C1067,Moda,Andalucía,Tienda,4,47.41,0.05,18,83.65164994233588
2026-01-29,C1068,Tecnología,Cataluña,Online,10,285.97,0.02,5,2781.8989121231425
2026-01-09,C1069,Servicios,Castilla-La Mancha,Distribuidor,9,195.25,0.05,19,1254.7287837231522
2026-01-07,C1070,Moda,Madrid,Distribuidor,11,66.94,0.01,42,673.5261837646204
2026-01-04,C1071,Tecnología,Castilla-La Mancha,Distribuidor,7,289.71,0.05,18,2139.1135780546656
2026-01-01,C1072,Tecnología,Valencia,Online,10,284.66,0.08,32,2740.651203631736
2026-01-19,C1073,Moda,Andalucía,Tienda,8,60.88,0.08,21,342.9020907740359
2026-01-08,C1074,Moda,Madrid,Tienda,12,54.12,0.07,10,667.9273151934815
2026-01-20,C1075,Moda,Madrid,Online,7,56.22,0.03,37,647.9912516067217
2026-01-13,C1076,Moda,Valencia,Online,9,74.39,0.11,49,638.0990483182645
2026-01-20,C1077,Tecnología,Valencia,Online,8,279.16,0.05,13,2002.3638029331566
2026-01-26,C1078,Hogar,Cataluña,Tienda,7,,0.02,55,986.6397103977655
2026-01-29,C1079,Tecnología,Andalucía,Tienda,10,291.86,0.08,17,2923.006311632023
2026-01-23,C1080,Servicios,Andalucía,Tienda,11,191.83,0.03,9,2150.946581965207
2026-01-21,C1081,Alimentación,Castilla-La Mancha,Online,11,38.95,0.04,44,656.565118651651
2026-01-10,C1082,Hogar,Cataluña,Online,5,105.57,0.03,46,672.9224687821023
2026-01-26,C1083,Tecnología,Cataluña,Online,12,284.88,0.03,8,4007.5085861163616
2026-01-27,C1084,Hogar,Cataluña,Distribuidor,8,,0.05,37,986.246999278536
2026-01-21,C1085,Hogar,Cataluña,Online,11,102.92,0.04,19,842.8343800781847
2026-01-23,C1086,Moda,Andalucía,Online,4,88.15,0.02,63,491.4380696963979
2026-01-21,C1087,Alimentación,Andalucía,Online,7,51.53,0.02,46,469.0987020847854
2026-01-22,C1088,Servicios,Cataluña,Distribuidor,9,162.84,0.08,71,1229.8814390704433
2026-01-22,C1089,Alimentación,Castilla-La Mancha,Distribuidor,6,25.43,0.04,26,70.03281896066187
2026-01-26,C1090,Tecnología,Madrid,Tienda,6,271.75,0.12,46,1544.9049353122714
2026-01-07,C1091,Moda,Madrid,Tienda,6,79.15,0.05,46,502.24005049771665
2026-01-02,C1092,Moda,Castilla-La Mancha,Tienda,15,77.42,0.06,14,1573.3934749915934
2026-01-03,C1093,Alimentación,Cataluña,Online,4,35.67,0.03,63,380.4625190371117
2026-01-28,C1094,Moda,Andalucía,Distribuidor,8,74.11,0.01,3,271.3849883250127
2026-01-12,C1095,Alimentación,Madrid,Tienda,14,15.69,0.03,28,288.66568863326086
2026-01-03,C1096,Alimentación,Valencia,Tienda,7,40.72,0.08,29,338.71784979681223
2026-01-15,C1097,Alimentación,Valencia,Tienda,5,33.49,0.01,18,39.90746816584912
2026-01-30,C1098,Tecnología,Castilla-La Mancha,Tienda,8,269.81,0.06,35,1696.0460719387684
2026-01-08,C1099,Tecnología,Cataluña,Tienda,10,257.01,0.07,47,1829.6998803252038
2026-01-13,C1100,Tecnología,Madrid,Distribuidor,5,280.4,0.14,5,778.2029821431742
2026-01-24,C1101,Alimentación,Cataluña,Distribuidor,8,40.35,0.06,59,289.9403145725302
2026-01-20,C1102,Hogar,Madrid,Tienda,10,94.46,0.03,59,854.6217871895161
2026-01-13,C1103,Alimentación,Castilla-La Mancha,Tienda,6,35.28,0.11,47,425.55127928626337
2026-01-22,C1104,Servicios,Castilla-La Mancha,Online,9,181.83,0.05,13,1312.4150944715666
2026-01-31,C1105,Hogar,Valencia,Tienda,13,111.69,0.04,33,1465.0674847696619
2026-01-05,C1106,Hogar,Cataluña,Online,5,125.7,0.04,62,909.348947878085
2026-01-30,C1107,Moda,Valencia,Tienda,11,68.01,0.12,16,642.3629914571123
2026-01-16,C1108,Hogar,Cataluña,Distribuidor,10,124.25,0.07,44,840.1341423894606
2026-01-16,C1109,Tecnología,Valencia,Tienda,12,288.01,0.04,58,3632.168253184146
2026-01-31,C1110,Hogar,Andalucía,Tienda,10,128.02,0.1,6,1160.8118745558957
2026-01-18,C1111,Tecnología,Andalucía,Online,11,295.25,0.03,15,4456.181013264411
2026-01-10,C1112,Servicios,Andalucía,Online,6,185.07,0.15,4,1018.3034139326535
2026-01-30,C1113,Moda,Andalucía,Tienda,8,62.84,0.06,56,449.2365682918523
2026-01-25,C1114,Alimentación,Madrid,Online,10,25.28,0.13,64,387.5986453087873
2026-01-31,C1115,Servicios,Andalucía,Online,7,164.05,0.02,68,1601.2639146188026
2026-01-23,C1116,Moda,Castilla-La Mancha,Online,8,72.27,0.09,34,528.0832527404118
2026-01-26,C1117,Tecnología,Castilla-La Mancha,Tienda,10,299.82,0.11,56,2315.740542426671
2026-01-07,C1118,Servicios,Madrid,Tienda,8,174.62,0.12,32,1570.0260168682707
2026-01-16,C1119,Alimentación,Andalucía,Online,11,41.74,0.02,9,870.8335464591104
2026-01-26,C1120,Moda,Andalucía,Tienda,11,58.72,0.14,63,773.0505649683512
2026-01-18,C1121,Servicios,Andalucía,Tienda,11,182.92,0.13,33,2028.1793148253253
2026-01-01,C1122,Hogar,Valencia,Tienda,6,138.89,0.09,21,1204.3491399872307
2026-01-14,C1123,Tecnología,Cataluña,Tienda,11,290.29,0.12,55,2554.568290881795
2026-01-16,C1124,Hogar,Valencia,Online,13,96.44,0.09,57,1155.08559917282
2026-01-12,C1125,Alimentación,Cataluña,Tienda,4,43.56,0.0,2,189.74358051173502
2026-01-14,C1126,Moda,Andalucía,Tienda,7,79.24,0.08,13,723.9445586616217
2026-01-31,C1127,Servicios,Andalucía,Distribuidor,13,182.6,0.05,4,2277.1926729033844
2026-01-22,C1128,Tecnología,,Tienda,3,290.01,0.05,50,1225.5920265501732
2026-01-08,C1129,Alimentación,Valencia,Online,5,22.5,0.11,48,264.8957161089888
2026-01-01,C1130,Hogar,Cataluña,Online,11,120.95,0.05,30,1189.085058358012
2026-01-28,C1131,Hogar,Castilla-La Mancha,Tienda,6,136.65,0.07,29,952.2525687014714
2026-01-19,C1132,Tecnología,Cataluña,Distribuidor,8,295.3,0.05,8,2730.390318336612
2026-01-18,C1133,Hogar,Valencia,Tienda,9,128.22,0.06,12,1099.6999664400234
2026-01-14,C1134,Servicios,,Tienda,7,166.76,0.06,41,1357.8888980950944
2026-01-30,C1135,Hogar,Madrid,Tienda,12,104.39,0.02,26,1651.5423749842316
2026-01-07,C1136,Alimentación,Valencia,Tienda,11,36.72,0.06,50,559.2303429254839
2026-01-21,C1137,Moda,Madrid,Online,10,72.71,0.08,2,531.726764187184
2026-01-24,C1138,Hogar,Castilla-La Mancha,Distribuidor,12,118.49,0.09,55,1175.7516160779935
2026-01-03,C1139,Servicios,Cataluña,Online,9,167.93,0.04,56,1868.8488278229884
2026-01-15,C1140,Servicios,Cataluña,Tienda,8,186.55,0.08,14,1082.5335699610273
2026-01-24,C1141,Hogar,Madrid,Distribuidor,9,121.65,0.03,6,1086.049795671147
2026-01-01,C1142,Alimentación,Cataluña,Online,5,39.35,0.02,61,386.4738610431874
2026-01-31,C1143,Hogar,Valencia,Online,11,128.9,0.07,12,1328.5679801718081
2026-01-18,C1144,Hogar,Andalucía,Online,9,115.9,0.07,13,858.9590455877241
2026-01-31,C1145,Tecnología,Madrid,Distribuidor,8,272.67,0.08,19,1987.9269950610833
2026-01-27,C1146,Alimentación,Cataluña,Online,12,51.61,0.03,44,572.128044183817
2026-01-31,C1147,Alimentación,Madrid,Online,9,23.64,0.05,59,380.7538012421625
2026-01-29,C1148,Tecnología,Madrid,Online,8,272.96,0.01,37,2342.481630403727
2026-01-23,C1149,Hogar,Andalucía,Online,13,138.51,0.05,25,1580.5174201276134
2026-01-23,C1150,Servicios,Valencia,Online,12,171.79,0.19,16,1525.040858160805
2026-01-31,C1151,Hogar,Madrid,Tienda,14,118.52,0.03,38,1724.3564244073327
2026-01-05,C1152,Tecnología,Cataluña,Tienda,12,273.82,0.13,43,2795.0171975115445
2026-01-14,C1153,Alimentación,Castilla-La Mancha,Online,11,8.25,0.06,14,243.36205274714914
2026-01-09,C1154,Servicios,Madrid,Online,11,178.15,0.06,6,1527.2276245601843
2026-01-01,C1155,Hogar,Madrid,Online,11,104.84,0.02,23,1239.3070479217702
2026-01-20,C1156,Moda,Andalucía,Online,3,73.82,0.08,60,394.42480946847394
2026-01-25,C1157,Moda,Valencia,Tienda,16,86.58,0.04,12,1228.9506188761088
2026-01-01,C1158,Hogar,Castilla-La Mancha,Tienda,11,86.79,0.07,13,753.1900956882519
2026-01-27,C1159,Moda,Cataluña,Online,6,63.9,0.05,6,618.9487150170011
2026-01-10,C1160,Hogar,Castilla-La Mancha,Tienda,10,126.78,0.03,63,1490.0332930769664
2026-01-09,C1161,Alimentación,Cataluña,Online,10,2.25,0.07,38,78.09399429584221
2026-01-02,C1162,Alimentación,Valencia,Distribuidor,9,55.04,0.08,50,632.7968240477087
2026-01-22,C1163,Alimentación,Cataluña,Tienda,9,40.7,0.05,52,459.0318921915548
2026-01-26,C1164,Tecnología,,Tienda,12,296.25,0.03,40,3771.7978342861693
2026-01-03,C1165,Moda,Andalucía,Online,8,61.54,0.04,8,231.07090350862228
2026-01-30,C1166,Hogar,Andalucía,Distribuidor,10,113.35,0.1,61,1098.9221529171114
2026-01-30,C1167,Tecnología,Andalucía,Online,8,277.59,0.07,8,2146.91140873531
2026-01-20,C1168,Tecnología,Castilla-La Mancha,Online,4,312.07,0.08,34,1465.0526879741603
2026-01-25,C1169,Alimentación,Valencia,Online,11,54.77,0.08,60,668.8182044019773
2026-01-08,C1170,Moda,Cataluña,Online,8,71.99,0.01,57,862.7935315127015
2026-01-14,C1171,Tecnología,Cataluña,Distribuidor,7,283.82,0.03,46,1356.9212135203682
2026-01-29,C1172,Alimentación,Andalucía,Tienda,12,44.52,0.14,22,622.9339702980484
2026-01-24,C1173,Hogar,Andalucía,Online,5,155.87,0.01,40,727.7756126719624
2026-01-31,C1174,Alimentación,Madrid,Tienda,5,40.74,0.04,45,161.7629694353243
2026-01-25,C1175,Tecnología,Valencia,Distribuidor,6,280.69,0.12,55,1894.5376694343997
2026-01-02,C1176,Moda,Castilla-La Mancha,Distribuidor,9,64.92,0.05,51,611.1883147499524
2026-01-23,C1177,Hogar,Cataluña,Tienda,11,123.52,0.04,5,1544.3119556754966
2026-01-30,C1178,Servicios,Madrid,Distribuidor,13,171.19,0.06,13,1937.8514634493395
2026-01-25,C1179,Tecnología,Madrid,Distribuidor,10,287.44,0.06,28,3353.4335512345037
2026-01-27,C1180,Hogar,,Tienda,4,98.51,0.04,62,343.71005065236255
2026-01-02,C1181,Tecnología,Castilla-La Mancha,Online,9,276.09,0.0,24,1657.614248673896
2026-01-29,C1182,Servicios,Madrid,Online,8,191.02,0.03,7,1758.3787160905908
2026-01-12,C1183,Servicios,Madrid,Distribuidor,11,185.54,0.06,38,1848.2628926839295
2026-01-29,C1184,Hogar,Valencia,Online,8,113.06,0.04,37,814.2109266695484
2026-01-24,C1185,Alimentación,Castilla-La Mancha,Distribuidor,11,31.52,0.1,68,656.5549481993799
2026-01-11,C1186,Moda,Madrid,Online,10,85.53,0.05,42,706.2914273994646
2026-01-12,C1187,Alimentación,Castilla-La Mancha,Online,5,16.84,0.09,5,374.8999380447021
2026-01-08,C1188,Alimentación,Cataluña,Online,7,16.93,0.03,64,76.96554266321161
2026-01-02,C1189,Hogar,Andalucía,Online,10,106.06,0.09,50,746.4651451911611
2026-01-07,C1190,Tecnología,Madrid,Distribuidor,12,279.84,0.02,15,3258.72689451576
2026-01-16,C1191,Servicios,Valencia,Distribuidor,12,159.65,0.05,53,1772.820906011106
2026-01-09,C1192,Servicios,Cataluña,Distribuidor,4,,0.11,25,695.4185634482757
2026-01-27,C1193,Alimentación,Castilla-La Mancha,Tienda,8,21.14,0.03,9,312.9257248233317
2026-01-06,C1194,Hogar,Cataluña,Online,11,123.37,0.07,38,1228.6613447572813
2026-01-04,C1195,Hogar,Madrid,Tienda,11,111.31,0.07,22,1277.711726235107
2026-01-22,C1196,Moda,Castilla-La Mancha,Tienda,12,,0.04,49,848.1211799131812
2026-01-23,C1197,Servicios,Andalucía,Tienda,6,155.95,0.11,68,912.7901987916863
2026-01-14,C1198,Servicios,Cataluña,Online,6,195.02,0.06,15,790.360244461047
2026-01-01,C1199,Moda,Madrid,Tienda,11,55.58,0.11,65,550.332235855361
2026-01-10,C1200,Alimentación,Valencia,Tienda,11,19.01,0.05,54,487.57022082355564
2026-01-01,C1201,Tecnología,Castilla-La Mancha,Distribuidor,10,315.69,0.15,30,2572.701573527314
2026-01-07,C1202,Tecnología,Cataluña,Distribuidor,6,288.31,0.17,20,1368.6939370210173
2026-01-06,C1203,Servicios,Cataluña,Tienda,13,194.44,0.05,33,2532.980919440813
2026-01-11,C1204,Alimentación,Andalucía,Tienda,7,41.88,0.14,7,562.2920212000347
2026-01-22,C1205,Tecnología,Andalucía,Tienda,11,273.21,0.04,8,3044.579230607665
2026-01-23,C1206,Tecnología,Valencia,Online,7,260.4,0.01,28,1564.2478458199284
2026-01-22,C1207,Moda,Valencia,Distribuidor,17,65.52,0.1,45,942.0769772500499
2026-01-25,C1208,Tecnología,,Distribuidor,12,265.33,0.02,11,3483.526365798999
2026-01-11,C1209,Tecnología,Madrid,Tienda,7,266.23,0.07,31,2259.1343229030094
2026-01-06,C1210,Alimentación,Valencia,Online,5,11.25,0.06,12,224.1129445688241
2026-01-02,C1211,Moda,Valencia,Online,12,71.72,0.07,51,715.3980788567827
2026-01-12,C1212,Alimentación,Castilla-La Mancha,Tienda,8,58.6,0.07,44,703.1952048653479
2026-01-09,C1213,Hogar,Andalucía,Online,9,128.37,0.03,50,1505.4371465301879
2026-01-07,C1214,Moda,Madrid,Distribuidor,9,68.41,0.06,17,795.1234554004828
2026-01-31,C1215,Hogar,Andalucía,Online,8,119.39,0.04,35,936.4206813670472
2026-01-18,C1216,Hogar,Andalucía,Online,12,74.28,0.06,1,1248.2334309007717
2026-01-12,C1217,Moda,Valencia,Distribuidor,14,63.64,0.04,29,782.1481475449397
2026-01-22,C1218,Alimentación,Castilla-La Mancha,Tienda,10,13.6,0.12,51,222.15656528853012
2026-01-02,C1219,Servicios,Cataluña,Online,12,182.02,0.05,64,2741.7248056871226
2026-01-07,C1220,Alimentación,Castilla-La Mancha,Online,12,31.1,0.04,4,230.35379877826995
2026-01-27,C1221,Alimentación,Castilla-La Mancha,Online,12,21.96,0.07,28,339.85809354977414
2026-01-18,C1222,Tecnología,Andalucía,Tienda,8,281.68,0.03,16,2302.6833071850856
2026-01-31,C1223,Hogar,Castilla-La Mancha,Online,3,121.55,0.03,63,550.8043776172259
2026-01-18,C1224,Hogar,Madrid,Tienda,6,142.78,0.15,53,824.8545827068754
2026-01-08,C1225,Hogar,Andalucía,Distribuidor,9,130.3,0.03,17,979.4852603292512
2026-01-23,C1226,Servicios,Madrid,Online,14,183.25,0.05,40,2646.534569295196
2026-01-16,C1227,Hogar,Cataluña,Distribuidor,11,105.79,0.09,13,1183.602049593516
2026-01-11,C1228,Servicios,Andalucía,Distribuidor,8,163.9,0.15,52,1020.0058386045395
2026-01-07,C1229,Alimentación,Cataluña,Online,5,43.98,0.14,58,247.7672368089691
2026-01-11,C1230,Moda,Andalucía,Distribuidor,13,67.0,0.02,37,787.8647457609669
2026-01-20,C1231,Alimentación,Valencia,Tienda,10,38.74,0.06,61,536.6405419894652
2026-01-27,C1232,Alimentación,Castilla-La Mancha,Distribuidor,11,49.67,0.12,34,499.6633576421807
2026-01-28,C1233,Alimentación,Valencia,Tienda,12,12.3,0.07,70,445.6634492365616
2026-01-25,C1234,Tecnología,Cataluña,Tienda,5,300.96,0.03,17,1456.415770267678
2026-01-16,C1235,Moda,Castilla-La Mancha,Tienda,6,84.54,0.02,20,307.6695503572826
2026-01-23,C1236,Hogar,Andalucía,Distribuidor,5,89.18,0.09,59,866.6195601325072
2026-01-29,C1237,Tecnología,Castilla-La Mancha,Tienda,9,315.3,0.01,69,2470.0426764391923
2026-01-21,C1238,Alimentación,Madrid,Tienda,10,39.82,0.12,33,259.5933849999014
2026-01-21,C1239,Tecnología,Castilla-La Mancha,Distribuidor,3,272.82,0.01,17,616.0641939345869
2026-01-22,C1240,Servicios,Madrid,Online,12,187.79,0.12,57,2198.382155583514
2026-01-25,C1241,Servicios,Castilla-La Mancha,Online,7,165.34,0.1,1,929.6147710485556
2026-01-01,C1242,Servicios,Madrid,Online,10,188.19,0.17,13,2288.0005601766193
2026-01-13,C1243,Hogar,Cataluña,Online,15,108.1,0.08,27,1436.813277634592
2026-01-25,C1244,Tecnología,Valencia,Online,12,310.31,0.03,70,3123.73754657685
2026-01-22,C1245,Servicios,Andalucía,Distribuidor,9,180.9,0.09,59,2043.500819380204
2026-01-10,C1246,Alimentación,Castilla-La Mancha,Online,9,44.75,0.03,6,404.99602268464065
2026-01-15,C1247,Servicios,Valencia,Tienda,12,,0.04,23,2560.8301306179537
2026-01-22,C1248,Servicios,Andalucía,Online,13,192.25,0.07,10,2508.742955407275
2026-01-13,C1249,Servicios,Andalucía,Distribuidor,14,179.81,0.01,51,2729.4218426556085
2026-01-10,C1250,Hogar,Madrid,Distribuidor,10,98.82,0.04,19,681.1248203457452
2026-01-01,C1251,Hogar,Cataluña,Tienda,12,116.42,0.11,51,923.2214420416619
2026-01-25,C1252,Servicios,Cataluña,Distribuidor,6,208.97,0.16,68,1489.0162254282584
2026-01-13,C1253,Hogar,Valencia,Online,11,132.88,0.03,42,1571.63190877466
2026-01-18,C1254,Tecnología,Cataluña,Distribuidor,9,274.32,0.1,57,2467.919668025111
2026-01-28,C1255,Alimentación,Castilla-La Mancha,Online,10,6.96,0.09,68,245.26293851624166
2026-01-02,C1256,Servicios,Cataluña,Distribuidor,7,167.51,0.07,38,1623.1898317899943
2026-01-20,C1257,Moda,Valencia,Online,7,48.9,0.03,62,292.20461652062687
2026-01-06,C1258,Alimentación,Cataluña,Tienda,12,7.32,0.05,7,102.33829238799831
2026-01-16,C1259,Tecnología,Castilla-La Mancha,Tienda,12,291.78,0.06,71,3335.095155923678
2026-01-24,C1260,Alimentación,Madrid,Online,8,35.94,0.07,50,426.7824423495957
2026-01-13,C1261,Servicios,Valencia,Online,10,206.93,0.15,52,1863.5306674813773
2026-01-20,C1262,Tecnología,Madrid,Online,5,265.04,0.04,26,1180.3104649152638
2026-01-03,C1263,Alimentación,Madrid,Online,14,34.97,0.06,26,808.8782809428462
2026-01-26,C1264,Servicios,Madrid,Tienda,6,159.09,0.04,19,1075.403229271752
2026-01-10,C1265,Moda,Andalucía,Online,6,61.08,0.08,9,295.9400211554498
2026-01-27,C1266,Moda,Andalucía,Online,8,66.67,0.04,61,703.985730260356
2026-01-02,C1267,Moda,Madrid,Online,9,64.38,0.12,20,513.1559150739816
2026-01-02,C1268,Hogar,Valencia,Distribuidor,7,120.8,0.03,50,925.7734000669911
2026-01-29,C1269,Hogar,Castilla-La Mancha,Online,12,134.57,0.04,22,1646.369380679593
2026-01-12,C1270,Moda,Castilla-La Mancha,Online,9,83.0,0.08,13,991.7141015747832
2026-01-09,C1271,Moda,Cataluña,Online,11,58.46,0.05,12,584.939059712786
2026-01-08,C1272,Servicios,Valencia,Online,6,179.54,0.02,10,1137.9664840848086
2026-01-14,C1273,Servicios,Andalucía,Distribuidor,8,191.91,0.1,65,1427.706832014696
2026-01-31,C1274,Alimentación,Madrid,Online,7,50.54,0.07,30,427.4015187054404
2026-01-31,C1275,Alimentación,Cataluña,Online,8,25.08,0.09,8,152.48746888962668
2026-01-21,C1276,Moda,Castilla-La Mancha,Tienda,9,80.62,0.03,21,607.8005113404573
2026-01-22,C1277,Alimentación,Andalucía,Tienda,12,39.97,0.05,22,531.7624877725292
2026-01-14,C1278,Moda,Andalucía,Online,10,54.01,0.05,18,415.80878032762564
2026-01-10,C1279,Moda,Madrid,Tienda,9,82.0,0.11,66,791.7393533919688
2026-01-19,C1280,Servicios,Castilla-La Mancha,Distribuidor,8,182.27,0.04,48,1064.557016882376
2026-01-26,C1281,Hogar,Valencia,Online,7,93.88,0.08,44,753.8132646860221
2026-01-06,C1282,Hogar,Andalucía,Tienda,6,115.59,0.16,9,693.8209022198588
2026-01-17,C1283,Tecnología,Madrid,Tienda,10,280.6,0.07,67,3270.3931110406943
2026-01-05,C1284,Alimentación,Valencia,Tienda,7,25.91,0.09,54,119.78736271504435
2026-01-08,C1285,Tecnología,Castilla-La Mancha,Online,6,298.42,0.12,26,1407.942970287367
2026-01-14,C1286,Alimentación,Andalucía,Online,4,53.97,0.1,26,391.60588184512727
2026-01-26,C1287,Alimentación,Valencia,Distribuidor,12,29.26,0.07,34,577.1961720464243
2026-01-28,C1288,Hogar,Valencia,Distribuidor,9,112.62,0.06,8,1576.3752604799975
2026-01-08,C1289,Alimentación,Valencia,Tienda,10,33.03,0.04,10,360.4631439422551
2026-01-27,C1290,Tecnología,Andalucía,Online,8,277.0,0.15,48,1825.3104677299175
2026-01-27,C1291,Tecnología,Andalucía,Tienda,6,271.11,0.06,55,1661.5742138896996
2026-01-29,C1292,Moda,Cataluña,Tienda,10,14.37,0.02,54,443.0391378944221
