fecha,cliente_id,categoria,region,canal,unidades,precio_unitario,descuento,antiguedad_cliente_meses,importe
2026-11-11,C1026,Tecnología,Valencia,Distribuidor,11,307.56,0.07,5,4138.311913353963
2026-11-11,C1027,Alimentación,Cataluña,Tienda,5,57.08,0.0,41,565.6915731934804
2026-11-13,C1028,Alimentación,Madrid,Tienda,11,25.2,0.06,40,303.4112788323626
2026-11-07,C1029,Tecnología,Andalucía,Distribuidor,10,280.9,0.04,34,2349.7889324079792
2026-11-11,C1030,Alimentación,Andalucía,Tienda,5,30.68,0.07,45,243.72950616008626
2026-11-10,C1031,Tecnología,Madrid,Distribuidor,15,281.95,0.13,71,3214.2897547278158
2026-11-29,C1032,Tecnología,Valencia,Tienda,7,283.88,0.05,71,2057.746113154863
2026-11-28,C1033,Servicios,Madrid,Online,5,187.91,0.13,27,859.6341278933853
2026-11-17,C1034,Servicios,Cataluña,Online,6,136.48,0.19,44,730.9125909817749
2026-11-19,C1035,Moda,Madrid,Tienda,8,75.5,0.02,33,575.1079737397798
2026-11-27,C1036,Hogar,,Tienda,9,114.02,0.08,33,1183.6996158952277
2026-11-21,C1037,Tecnología,Madrid,Online,11,269.43,0.02,44,3339.2174416776065
2026-11-17,C1038,Moda,Valencia,Online,9,81.91,0.2,20,406.01328262995764
2026-11-23,C1039,Alimentación,Castilla-La Mancha,Online,7,57.0,0.07,36,700.2626527293088
2026-11-21,C1040,Tecnología,Madrid,Online,7,290.34,0.03,7,1955.4412727631354
2026-11-26,C1041,Alimentación,Valencia,Tienda,10,27.22,0.13,32,425.81181740332545
2026-11-23,C1042,Tecnología,Valencia,Online,11,263.86,0.05,67,3379.2129844393485
2026-11-14,C1043,Servicios,Andalucía,Tienda,9,134.91,0.1,39,888.9930730508117
2026-11-30,C1044,Hogar,Valencia,Tienda,6,122.74,0.14,24,499.3648462874268
2026-11-29,C1045,Moda,Valencia,Tienda,12,78.69,0.02,70,1653.0188681651764
2026-11-15,C1046,Hogar,Valencia,Distribuidor,9,118.47,0.02,54,1365.7474123494112
2026-11-30,C1047,Alimentación,Valencia,Online,8,49.01,0.02,38,577.0242704988941
2026-11-29,C1048,Alimentación,Cataluña,Tienda,8,15.2,0.12,32,174.45600748567276
2026-11-12,C1049,Tecnología,Cataluña,Online,7,277.43,0.04,45,2172.9082065925436
2026-11-22,C1050,Servicios,Andalucía,Online,8,176.25,0.02,61,1773.8386942006066
2026-11-19,C1051,Moda,Madrid,Distribuidor,10,68.35,0.1,70,1064.9931758040166
2026-11-10,C1052,Servicios,Valencia,Online,8,197.52,0.1,53,1959.0684621570824
2026-11-11,C1053,Servicios,Madrid,Online,10,178.43,0.08,51,2377.9517277933564
2026-11-16,C1054,Alimentación,Madrid,Tienda,10,30.58,0.11,56,414.79486408117225
2026-11-03,C1055,Servicios,Andalucía,Online,15,165.95,0.06,27,3085.7711482110667
2026-11-07,C1056,Tecnología,Valencia,Distribuidor,12,299.93,0.03,38,3838.39779262397
2026-11-23,C1057,Tecnología,Valencia,Online,3,258.53,0.09,62,824.9936955038166
2026-11-25,C1058,Tecnología,Castilla-La Mancha,Distribuidor,4,271.71,0.07,18,819.2713117504991
2026-11-25,C1059,Hogar,Madrid,Tienda,9,145.41,0.04,64,1222.8392320886487
2026-11-29,C1060,Hogar,Madrid,Tienda,7,127.02,0.05,30,1204.8974425695735
2026-11-02,C1061,Hogar,Cataluña,Distribuidor,11,119.7,0.08,49,1505.1756649763227
2026-11-20,C1062,Moda,Castilla-La Mancha,Online,9,70.33,0.06,41,655.9277758513145
2026-11-21,C1063,Hogar,Cataluña,Distribuidor,16,105.8,0.01,13,1425.391565460664
2026-11-09,C1064,Hogar,Cataluña,Online,10,118.97,0.11,34,1153.1978881475932
2026-11-13,C1065,Alimentación,Cataluña,Tienda,5,29.75,0.15,25,100.16231406714648
2026-11-27,C1066,Tecnología,Andalucía,Online,6,282.69,0.13,66,1400.3572793390856
2026-11-18,C1067,Moda,Andalucía,Tienda,4,47.41,0.05,18,108.08160094536815
2026-11-27,C1068,Tecnología,Cataluña,Online,10,285.97,0.02,5,2511.081119988957
2026-11-08,C1069,Servicios,Castilla-La Mancha,Distribuidor,9,195.25,0.05,19,1453.2046513456505
2026-11-23,C1070,Moda,Madrid,Distribuidor,11,66.94,0.01,42,578.2697605103144
2026-11-01,C1071,Tecnología,Castilla-La Mancha,Distribuidor,7,289.71,0.05,18,2596.6536364512913
2026-11-27,C1072,Tecnología,Valencia,Online,10,284.66,0.08,32,2688.542516026978
2026-11-15,C1073,Moda,Andalucía,Tienda,8,60.88,0.08,21,380.0966325526841
2026-11-03,C1074,Moda,Madrid,Tienda,12,54.12,0.07,10,810.1734883100339
2026-11-27,C1075,Moda,Madrid,Online,7,56.22,0.03,37,664.1709539410739
2026-11-20,C1076,Moda,Valencia,Online,9,74.39,0.11,49,597.2039904827806
2026-11-10,C1077,Tecnología,Valencia,Online,8,279.16,0.05,13,1622.0862594972396
2026-11-19,C1078,Hogar,Cataluña,Tienda,7,,0.02,55,947.5746074433097
2026-11-10,C1079,Tecnología,Andalucía,Tienda,10,291.86,0.08,17,3658.550742339493
2026-11-27,C1080,Servicios,Andalucía,Tienda,11,191.83,0.03,9,1751.3886131314125
2026-11-05,C1081,Alimentación,Castilla-La Mancha,Online,11,38.95,0.04,44,592.6285169617786
2026-11-01,C1082,Hogar,Cataluña,Online,5,105.57,0.03,46,627.5066198156445
2026-11-15,C1083,Tecnología,Cataluña,Online,12,284.88,0.03,8,3559.2856740313973
2026-11-20,C1084,Hogar,Cataluña,Distribuidor,8,,0.05,37,951.0551520949326
2026-11-04,C1085,Hogar,Cataluña,Online,11,102.92,0.04,19,1162.2942233138638
2026-11-10,C1086,Moda,Andalucía,Online,4,88.15,0.02,63,613.5492890612203
2026-11-18,C1087,Alimentación,Andalucía,Online,7,51.53,0.02,46,428.4666516041726
2026-11-18,C1088,Servicios,Cataluña,Distribuidor,9,162.84,0.08,71,1473.3333501348172
2026-11-18,C1089,Alimentación,Castilla-La Mancha,Distribuidor,6,25.43,0.04,26,55.51591849797694
2026-11-03,C1090,Tecnología,Madrid,Tienda,6,271.75,0.12,46,1162.7595854277638
2026-11-08,C1091,Moda,Madrid,Tienda,6,79.15,0.05,46,554.5266014754159
2026-11-03,C1092,Moda,Castilla-La Mancha,Tienda,15,77.42,0.06,14,1171.8487112761907
2026-11-30,C1093,Alimentación,Cataluña,Online,4,35.67,0.03,63,422.6271584792353
2026-11-23,C1094,Moda,Andalucía,Distribuidor,8,74.11,0.01,3,267.34465150704256
2026-11-07,C1095,Alimentación,Madrid,Tienda,14,15.69,0.03,28,265.4445475075437
2026-11-02,C1096,Alimentación,Valencia,Tienda,7,40.72,0.08,29,439.8925818487102
2026-11-17,C1097,Alimentación,Valencia,Tienda,5,33.49,0.01,18,41.07711622648114
2026-11-28,C1098,Tecnología,Castilla-La Mancha,Tienda,8,269.81,0.06,35,1641.2353185649995
2026-11-23,C1099,Tecnología,Cataluña,Tienda,10,257.01,0.07,47,2237.336238867199
2026-11-09,C1100,Tecnología,Madrid,Distribuidor,5,280.4,0.14,5,875.5352878034647
2026-11-05,C1101,Alimentación,Cataluña,Distribuidor,8,40.35,0.06,59,349.9005995487977
2026-11-20,C1102,Hogar,Madrid,Tienda,10,94.46,0.03,59,848.5808566650504
2026-11-21,C1103,Alimentación,Castilla-La Mancha,Tienda,6,35.28,0.11,47,344.70375794732206
2026-11-24,C1104,Servicios,Castilla-La Mancha,Online,9,181.83,0.05,13,1323.9073727626558
2026-11-05,C1105,Hogar,Valencia,Tienda,13,111.69,0.04,33,1381.3747121362164
2026-11-14,C1106,Hogar,Cataluña,Online,5,125.7,0.04,62,879.4761565430089
2026-11-22,C1107,Moda,Valencia,Tienda,11,68.01,0.12,16,763.6727631577259
2026-11-06,C1108,Hogar,Cataluña,Distribuidor,10,124.25,0.07,44,908.2050669081109
2026-11-30,C1109,Tecnología,Valencia,Tienda,12,288.01,0.04,58,3364.4644811461344
2026-11-02,C1110,Hogar,Andalucía,Tienda,10,128.02,0.1,6,1263.0520154634055
2026-11-22,C1111,Tecnología,Andalucía,Online,11,295.25,0.03,15,4388.2881654374705
2026-11-14,C1112,Servicios,Andalucía,Online,6,185.07,0.15,4,948.8137858543096
2026-11-12,C1113,Moda,Andalucía,Tienda,8,62.84,0.06,56,465.55966513490176
2026-11-03,C1114,Alimentación,Madrid,Online,10,25.28,0.13,64,390.4309791098073
2026-11-28,C1115,Servicios,Andalucía,Online,7,164.05,0.02,68,1269.912825116192
2026-11-04,C1116,Moda,Castilla-La Mancha,Online,8,72.27,0.09,34,508.0566982269085
2026-11-27,C1117,Tecnología,Castilla-La Mancha,Tienda,10,299.82,0.11,56,2781.513531929138
2026-11-27,C1118,Servicios,Madrid,Tienda,8,174.62,0.12,32,1394.1273203364706
2026-11-27,C1119,Alimentación,Andalucía,Online,11,41.74,0.02,9,734.245396202928
2026-11-08,C1120,Moda,Andalucía,Tienda,11,58.72,0.14,63,710.9888729068643
2026-11-11,C1121,Servicios,Andalucía,Tienda,11,182.92,0.13,33,1760.3471684731796
2026-11-12,C1122,Hogar,Valencia,Tienda,6,138.89,0.09,21,953.6665643735322
2026-11-19,C1123,Tecnología,Cataluña,Tienda,11,290.29,0.12,55,2494.915328408088
2026-11-09,C1124,Hogar,Valencia,Online,13,96.44,0.09,57,1124.403201732958
2026-11-09,C1125,Alimentación,Cataluña,Tienda,4,43.56,0.0,2,222.47504682044257
2026-11-03,C1126,Moda,Andalucía,Tienda,7,79.24,0.08,13,658.0325611302419
2026-11-16,C1127,Servicios,Andalucía,Distribuidor,13,182.6,0.05,4,2211.790329882689
2026-11-28,C1128,Tecnología,,Tienda,3,290.01,0.05,50,907.0128291766453
2026-11-03,C1129,Alimentación,Valencia,Online,5,22.5,0.11,48,305.3864657001595
2026-11-01,C1130,Hogar,Cataluña,Online,11,120.95,0.05,30,1208.4812212888467
2026-11-16,C1131,Hogar,Castilla-La Mancha,Tienda,6,136.65,0.07,29,967.0381358964244
2026-11-08,C1132,Tecnología,Cataluña,Distribuidor,8,295.3,0.05,8,2338.6979359309453
2026-11-05,C1133,Hogar,Valencia,Tienda,9,128.22,0.06,12,1135.8214646387592
2026-11-26,C1134,Servicios,,Tienda,7,166.76,0.06,41,1499.5840500230624
2026-11-29,C1135,Hogar,Madrid,Tienda,12,104.39,0.02,26,1303.925622624457
2026-11-01,C1136,Alimentación,Valencia,Tienda,11,36.72,0.06,50,706.2416084380366
2026-11-01,C1137,Moda,Madrid,Online,10,72.71,0.08,2,567.753828369781
2026-11-30,C1138,Hogar,Castilla-La Mancha,Distribuidor,12,118.49,0.09,55,1360.040509861188
2026-11-25,C1139,Servicios,Cataluña,Online,9,167.93,0.04,56,2084.4078271438752
2026-11-24,C1140,Servicios,Cataluña,Tienda,8,186.55,0.08,14,1024.4593292948596
2026-11-23,C1141,Hogar,Madrid,Distribuidor,9,121.65,0.03,6,1197.4300697247588
2026-11-28,C1142,Alimentación,Cataluña,Online,5,39.35,0.02,61,507.6677308429856
2026-11-04,C1143,Hogar,Valencia,Online,11,128.9,0.07,12,1352.3074011273682
2026-11-07,C1144,Hogar,Andalucía,Online,9,115.9,0.07,13,1162.6447784754503
2026-11-24,C1145,Tecnología,Madrid,Distribuidor,8,272.67,0.08,19,2350.9951160705477
2026-11-21,C1146,Alimentación,Cataluña,Online,12,51.61,0.03,44,521.7115960670436
2026-11-06,C1147,Alimentación,Madrid,Online,9,23.64,0.05,59,291.98909937003333
2026-11-19,C1148,Tecnología,Madrid,Online,8,272.96,0.01,37,2379.062914940484
2026-11-21,C1149,Hogar,Andalucía,Online,13,138.51,0.05,25,1359.1049652563797
2026-11-04,C1150,Servicios,Valencia,Online,12,171.79,0.19,16,1827.3029129536915
2026-11-29,C1151,Hogar,Madrid,Tienda,14,118.52,0.03,38,1493.0852475972492
2026-11-06,C1152,Tecnología,Cataluña,Tienda,12,273.82,0.13,43,2127.1655011747653
2026-11-05,C1153,Alimentación,Castilla-La Mancha,Online,11,8.25,0.06,14,194.26356882615914
2026-11-25,C1154,Servicios,Madrid,Online,11,178.15,0.06,6,2022.654362323638
2026-11-25,C1155,Hogar,Madrid,Online,11,104.84,0.02,23,1338.9156368385877
2026-11-29,C1156,Moda,Andalucía,Online,3,73.82,0.08,60,338.0165945850822
2026-11-26,C1157,Moda,Valencia,Tienda,16,86.58,0.04,12,1162.4927820744433
2026-11-28,C1158,Hogar,Castilla-La Mancha,Tienda,11,86.79,0.07,13,798.0480760700374
2026-11-05,C1159,Moda,Cataluña,Online,6,63.9,0.05,6,670.9222170641124
2026-11-18,C1160,Hogar,Castilla-La Mancha,Tienda,10,126.78,0.03,63,1232.2257079267408
2026-11-18,C1161,Alimentación,Cataluña,Online,10,2.25,0.07,38,65.44644371352973
2026-11-16,C1162,Alimentación,Valencia,Distribuidor,9,55.04,0.08,50,515.2695934665653
2026-11-14,C1163,Alimentación,Cataluña,Tienda,9,40.7,0.05,52,495.54328437149576
2026-11-01,C1164,Tecnología,,Tienda,12,296.25,0.03,40,4040.457009637979
2026-11-24,C1165,Moda,Andalucía,Online,8,61.54,0.04,8,263.9844614835828
2026-11-05,C1166,Hogar,Andalucía,Distribuidor,10,113.35,0.1,61,1129.9301422195197
2026-11-04,C1167,Tecnología,Andalucía,Online,8,277.59,0.07,8,2250.88192730302
2026-11-06,C1168,Tecnología,Castilla-La Mancha,Online,4,312.07,0.08,34,1150.9107910815433
2026-11-02,C1169,Alimentación,Valencia,Online,11,54.77,0.08,60,530.4294747719264
2026-11-23,C1170,Moda,Cataluña,Online,8,71.99,0.01,57,899.0688306602623
2026-11-28,C1171,Tecnología,Cataluña,Distribuidor,7,283.82,0.03,46,1437.8434164933017
2026-11-17,C1172,Alimentación,Andalucía,Tienda,12,44.52,0.14,22,601.6176322334023
2026-11-01,C1173,Hogar,Andalucía,Online,5,155.87,0.01,40,654.8623423418566
2026-11-25,C1174,Alimentación,Madrid,Tienda,5,40.74,0.04,45,160.73753862997955
2026-11-18,C1175,Tecnología,Valencia,Distribuidor,6,280.69,0.12,55,1461.362184867885
2026-11-21,C1176,Moda,Castilla-La Mancha,Distribuidor,9,64.92,0.05,51,657.4300552252658
2026-11-28,C1177,Hogar,Cataluña,Tienda,11,123.52,0.04,5,1103.6491673579562
2026-11-15,C1178,Servicios,Madrid,Distribuidor,13,171.19,0.06,13,1986.7754341685331
2026-11-09,C1179,Tecnología,Madrid,Distribuidor,10,287.44,0.06,28,4028.4678837463216
2026-11-20,C1180,Hogar,,Tienda,4,98.51,0.04,62,315.6993727852173
2026-11-05,C1181,Tecnología,Castilla-La Mancha,Online,9,276.09,0.0,24,2319.581081096548
2026-11-22,C1182,Servicios,Madrid,Online,8,191.02,0.03,7,1809.2713039528205
2026-11-05,C1183,Servicios,Madrid,Distribuidor,11,185.54,0.06,38,1794.7378876897094
2026-11-27,C1184,Hogar,Valencia,Online,8,113.06,0.04,37,715.3507900173689
2026-11-29,C1185,Alimentación,Castilla-La Mancha,Distribuidor,11,31.52,0.1,68,631.8126743954022
2026-11-20,C1186,Moda,Madrid,Online,10,85.53,0.05,42,708.902820868048
2026-11-16,C1187,Alimentación,Castilla-La Mancha,Online,5,16.84,0.09,5,401.74423619337597
2026-11-22,C1188,Alimentación,Cataluña,Online,7,16.93,0.03,64,89.04210155258822
2026-11-19,C1189,Hogar,Andalucía,Online,10,106.06,0.09,50,669.6031653375901
2026-11-30,C1190,Tecnología,Madrid,Distribuidor,12,279.84,0.02,15,3341.780139648792
2026-11-06,C1191,Servicios,Valencia,Distribuidor,12,159.65,0.05,53,1785.7095631694108
2026-11-01,C1192,Servicios,Cataluña,Distribuidor,4,,0.11,25,583.3627534423977
2026-11-27,C1193,Alimentación,Castilla-La Mancha,Tienda,8,21.14,0.03,9,344.5539822298273
2026-11-19,C1194,Hogar,Cataluña,Online,11,123.37,0.07,38,1581.2244052085862
2026-11-19,C1195,Hogar,Madrid,Tienda,11,111.31,0.07,22,1264.4644387138806
2026-11-27,C1196,Moda,Castilla-La Mancha,Tienda,12,,0.04,49,985.2381278181686
2026-11-19,C1197,Servicios,Andalucía,Tienda,6,155.95,0.11,68,1065.0280449190125
2026-11-18,C1198,Servicios,Cataluña,Online,6,195.02,0.06,15,831.4606742316757
2026-11-19,C1199,Moda,Madrid,Tienda,11,55.58,0.11,65,441.8621158197611
2026-11-15,C1200,Alimentación,Valencia,Tienda,11,19.01,0.05,54,530.2929184572582
2026-11-14,C1201,Tecnología,Castilla-La Mancha,Distribuidor,10,315.69,0.15,30,2720.0765902687594
2026-11-27,C1202,Tecnología,Cataluña,Distribuidor,6,288.31,0.17,20,1287.4768423955438
2026-11-08,C1203,Servicios,Cataluña,Tienda,13,194.44,0.05,33,2443.4681021427123
2026-11-27,C1204,Alimentación,Andalucía,Tienda,7,41.88,0.14,7,470.7026060053241
2026-11-27,C1205,Tecnología,Andalucía,Tienda,11,273.21,0.04,8,2421.6613634085625
2026-11-18,C1206,Tecnología,Valencia,Online,7,260.4,0.01,28,1622.6566463010847
2026-11-12,C1207,Moda,Valencia,Distribuidor,17,65.52,0.1,45,913.3628113541403
2026-11-22,C1208,Tecnología,,Distribuidor,12,265.33,0.02,11,3459.9684747598203
2026-11-11,C1209,Tecnología,Madrid,Tienda,7,266.23,0.07,31,1961.2868939893078
2026-11-22,C1210,Alimentación,Valencia,Online,5,11.25,0.06,12,246.12670824880388
2026-11-02,C1211,Moda,Valencia,Online,12,71.72,0.07,51,597.7141402219094
2026-11-14,C1212,Alimentación,Castilla-La Mancha,Tienda,8,58.6,0.07,44,667.6687882104698
2026-11-05,C1213,Hogar,Andalucía,Online,9,128.37,0.03,50,1124.955685093252
2026-11-07,C1214,Moda,Madrid,Distribuidor,9,68.41,0.06,17,1032.249523038409
2026-11-30,C1215,Hogar,Andalucía,Online,8,119.39,0.04,35,1034.4597954505261
2026-11-12,C1216,Hogar,Andalucía,Online,12,74.28,0.06,1,1075.276720182186
2026-11-11,C1217,Moda,Valencia,Distribuidor,14,63.64,0.04,29,823.9311856344605
2026-11-22,C1218,Alimentación,Castilla-La Mancha,Tienda,10,13.6,0.12,51,258.9344240972044
2026-11-02,C1219,Servicios,Cataluña,Online,12,182.02,0.05,64,2177.415236960931
2026-11-18,C1220,Alimentación,Castilla-La Mancha,Online,12,31.1,0.04,4,250.91270972606318
2026-11-10,C1221,Alimentación,Castilla-La Mancha,Online,12,21.96,0.07,28,262.63871539830393
2026-11-26,C1222,Tecnología,Andalucía,Tienda,8,281.68,0.03,16,2458.7566868017548
2026-11-28,C1223,Hogar,Castilla-La Mancha,Online,3,121.55,0.03,63,383.1733124120757
2026-11-17,C1224,Hogar,Madrid,Tienda,6,142.78,0.15,53,859.2229063506935
2026-11-07,C1225,Hogar,Andalucía,Distribuidor,9,130.3,0.03,17,1056.9213489925276
2026-11-06,C1226,Servicios,Madrid,Online,14,183.25,0.05,40,3148.7732501257274
2026-11-11,C1227,Hogar,Cataluña,Distribuidor,11,105.79,0.09,13,1324.5584421347141
2026-11-16,C1228,Servicios,Andalucía,Distribuidor,8,163.9,0.15,52,1233.9728561052664
2026-11-19,C1229,Alimentación,Cataluña,Online,5,43.98,0.14,58,217.45601430482148
2026-11-22,C1230,Moda,Andalucía,Distribuidor,13,67.0,0.02,37,910.1678681707392
2026-11-24,C1231,Alimentación,Valencia,Tienda,10,38.74,0.06,61,502.84197591144914
2026-11-25,C1232,Alimentación,Castilla-La Mancha,Distribuidor,11,49.67,0.12,34,504.5710246502195
2026-11-10,C1233,Alimentación,Valencia,Tienda,12,12.3,0.07,70,347.6867736396467
2026-11-05,C1234,Tecnología,Cataluña,Tienda,5,300.96,0.03,17,1762.221921973142
2026-11-01,C1235,Moda,Castilla-La Mancha,Tienda,6,84.54,0.02,20,384.68690070060256
2026-11-30,C1236,Hogar,Andalucía,Distribuidor,5,89.18,0.09,59,671.1457426080839
2026-11-04,C1237,Tecnología,Castilla-La Mancha,Tienda,9,315.3,0.01,69,2255.5379628173478
2026-11-15,C1238,Alimentación,Madrid,Tienda,10,39.82,0.12,33,324.4973328496912
2026-11-17,C1239,Tecnología,Castilla-La Mancha,Distribuidor,3,272.82,0.01,17,708.489232496599
2026-11-18,C1240,Servicios,Madrid,Online,12,187.79,0.12,57,2228.642396137608
2026-11-16,C1241,Servicios,Castilla-La Mancha,Online,7,165.34,0.1,1,1062.4120810520888
2026-11-04,C1242,Servicios,Madrid,Online,10,188.19,0.17,13,1852.5417508862083
2026-11-25,C1243,Hogar,Cataluña,Online,15,108.1,0.08,27,1443.6376991894413
2026-11-28,C1244,Tecnología,Valencia,Online,12,310.31,0.03,70,3590.102923163567
2026-11-17,C1245,Servicios,Andalucía,Distribuidor,9,180.9,0.09,59,1871.914726713657
2026-11-26,C1246,Alimentación,Castilla-La Mancha,Online,9,44.75,0.03,6,419.2312159976045
2026-11-06,C1247,Servicios,Valencia,Tienda,12,,0.04,23,2514.9902793816736
2026-11-11,C1248,Servicios,Andalucía,Online,13,192.25,0.07,10,2679.8076174578127
2026-11-20,C1249,Servicios,Andalucía,Distribuidor,14,179.81,0.01,51,3108.5036724686083
2026-11-03,C1250,Hogar,Madrid,Distribuidor,10,98.82,0.04,19,777.3904291950768
2026-11-12,C1251,Hogar,Cataluña,Tienda,12,116.42,0.11,51,1050.799434323089
2026-11-11,C1252,Servicios,Cataluña,Distribuidor,6,208.97,0.16,68,1125.8763594560842
2026-11-23,C1253,Hogar,Valencia,Online,11,132.88,0.03,42,1664.8791821729515
2026-11-20,C1254,Tecnología,Cataluña,Distribuidor,9,274.32,0.1,57,2844.9214460524345
2026-11-21,C1255,Alimentación,Castilla-La Mancha,Online,10,6.96,0.09,68,243.93781560100786
2026-11-03,C1256,Servicios,Cataluña,Distribuidor,7,167.51,0.07,38,1572.6765634009648
2026-11-30,C1257,Moda,Valencia,Online,7,48.9,0.03,62,345.667147271198
2026-11-10,C1258,Alimentación,Cataluña,Tienda,12,7.32,0.05,7,98.58798684956346
2026-11-19,C1259,Tecnología,Castilla-La Mancha,Tienda,12,291.78,0.06,71,2813.056927123255
2026-11-29,C1260,Alimentación,Madrid,Online,8,35.94,0.07,50,351.64296793022396
2026-11-07,C1261,Servicios,Valencia,Online,10,206.93,0.15,52,2122.0952288118137
2026-11-19,C1262,Tecnología,Madrid,Online,5,265.04,0.04,26,1361.7203278352983
2026-11-26,C1263,Alimentación,Madrid,Online,14,34.97,0.06,26,648.9293274377719
2026-11-24,C1264,Servicios,Madrid,Tienda,6,159.09,0.04,19,1019.6693788187753
2026-11-23,C1265,Moda,Andalucía,Online,6,61.08,0.08,9,234.85616542544614
2026-11-25,C1266,Moda,Andalucía,Online,8,66.67,0.04,61,712.5642486877479
2026-11-25,C1267,Moda,Madrid,Online,9,64.38,0.12,20,736.9598460039913
2026-11-27,C1268,Hogar,Valencia,Distribuidor,7,120.8,0.03,50,692.2078577120918
2026-11-03,C1269,Hogar,Castilla-La Mancha,Online,12,134.57,0.04,22,1520.1607660302475
2026-11-18,C1270,Moda,Castilla-La Mancha,Online,9,83.0,0.08,13,963.2254049309412
2026-11-21,C1271,Moda,Cataluña,Online,11,58.46,0.05,12,461.26916878664895
2026-11-29,C1272,Servicios,Valencia,Online,6,179.54,0.02,10,1041.2014342345624
2026-11-29,C1273,Servicios,Andalucía,Distribuidor,8,191.91,0.1,65,1436.8344235550371
2026-11-20,C1274,Alimentación,Madrid,Online,7,50.54,0.07,30,427.4042182509946
2026-11-21,C1275,Alimentación,Cataluña,Online,8,25.08,0.09,8,136.3426152740706
2026-11-16,C1276,Moda,Castilla-La Mancha,Tienda,9,80.62,0.03,21,438.07589931508323
2026-11-10,C1277,Alimentación,Andalucía,Tienda,12,39.97,0.05,22,439.8072551942204
2026-11-04,C1278,Moda,Andalucía,Online,10,54.01,0.05,18,527.3239205266455
2026-11-15,C1279,Moda,Madrid,Tienda,9,82.0,0.11,66,869.0986295785691
2026-11-15,C1280,Servicios,Castilla-La Mancha,Distribuidor,8,182.27,0.04,48,1015.3214007383783
2026-11-21,C1281,Hogar,Valencia,Online,7,93.88,0.08,44,833.7863257905664
2026-11-30,C1282,Hogar,Andalucía,Tienda,6,115.59,0.16,9,847.2425287333624
2026-11-27,C1283,Tecnología,Madrid,Tienda,10,280.6,0.07,67,3482.9547288023973
2026-11-30,C1284,Alimentación,Valencia,Tienda,7,25.91,0.09,54,109.75648763144758
2026-11-21,C1285,Tecnología,Castilla-La Mancha,Online,6,298.42,0.12,26,1550.7163966979588
2026-11-29,C1286,Alimentación,Andalucía,Online,4,53.97,0.1,26,492.52187637415796
2026-11-05,C1287,Alimentación,Valencia,Distribuidor,12,29.26,0.07,34,485.9157153988969
2026-11-15,C1288,Hogar,Valencia,Distribuidor,9,112.62,0.06,8,1429.4658525364443
2026-11-12,C1289,Alimentación,Valencia,Tienda,10,33.03,0.04,10,337.8686386650101
2026-11-03,C1290,Tecnología,Andalucía,Online,8,277.0,0.15,48,2028.278887370518
2026-11-28,C1291,Tecnología,Andalucía,Tienda,6,271.11,0.06,55,1451.6289330795717
2026-11-21,C1292,Moda,Cataluña,Tienda,10,14.37,0.02,54,408.1197590181976
