fecha,cliente_id,categoria,region,canal,unidades,precio_unitario,descuento,antiguedad_cliente_meses,importe
2026-07-26,C1023,Hogar,Cataluña,Tienda,11,104.03,0.0,50,1094.8670224017928
2026-07-29,C1024,Alimentación,Madrid,Online,4,23.9,0.04,20,39.10463465033246
2026-07-27,C1025,Moda,Andalucía,Online,7,,0.07,14,298.4228181374222
2026-07-26,C1026,Tecnología,Valencia,Distribuidor,11,307.56,0.07,5,4216.012910951728
2026-07-11,C1027,Alimentación,Cataluña,Tienda,5,57.08,0.0,41,558.2879193238426
2026-07-12,C1028,Alimentación,Madrid,Tienda,11,25.2,0.06,40,227.45342959805612
2026-07-21,C1029,Tecnología,Andalucía,Distribuidor,10,280.9,0.04,34,2662.9660636787557
2026-07-10,C1030,Alimentación,Andalucía,Tienda,5,30.68,0.07,45,299.7993116219164
2026-07-31,C1031,Tecnología,Madrid,Distribuidor,15,281.95,0.13,71,3782.9743195432156
2026-07-07,C1032,Tecnología,Valencia,Tienda,7,283.88,0.05,71,2361.8579214739884
2026-07-04,C1033,Servicios,Madrid,Online,5,187.91,0.13,27,801.4891165526252
2026-07-07,C1034,Servicios,Cataluña,Online,6,136.48,0.19,44,580.0198053943827
2026-07-14,C1035,Moda,Madrid,Tienda,8,75.5,0.02,33,500.10232254385284
2026-07-10,C1036,Hogar,,Tienda,9,114.02,0.08,33,1389.09041099125
2026-07-18,C1037,Tecnología,Madrid,Online,11,269.43,0.02,44,4202.362647173145
2026-07-03,C1038,Moda,Valencia,Online,9,81.91,0.2,20,386.8648195333118
2026-07-02,C1039,Alimentación,Castilla-La Mancha,Online,7,57.0,0.07,36,640.4062423879112
2026-07-18,C1040,Tecnología,Madrid,Online,7,290.34,0.03,7,2389.4797111566754
2026-07-27,C1041,Alimentación,Valencia,Tienda,10,27.22,0.13,32,387.7949800801317
2026-07-06,C1042,Tecnología,Valencia,Online,11,263.86,0.05,67,3454.9299934711867
2026-07-03,C1043,Servicios,Andalucía,Tienda,9,134.91,0.1,39,1176.2867598062269
2026-07-20,C1044,Hogar,Valencia,Tienda,6,122.74,0.14,24,606.6602653904746
2026-07-11,C1045,Moda,Valencia,Tienda,12,78.69,0.02,70,1366.8065375536528
2026-07-01,C1046,Hogar,Valencia,Distribuidor,9,118.47,0.02,54,1813.607770692536
2026-07-17,C1047,Alimentación,Valencia,Online,8,49.01,0.02,38,630.4641271006909
2026-07-30,C1048,Alimentación,Cataluña,Tienda,8,15.2,0.12,32,132.16022028659438
2026-07-22,C1049,Tecnología,Cataluña,Online,7,277.43,0.04,45,1912.4018804933607
2026-07-21,C1050,Servicios,Andalucía,Online,8,176.25,0.02,61,1482.5334929377277
2026-07-29,C1051,Moda,Madrid,Distribuidor,10,68.35,0.1,70,1234.1133738621893
2026-07-24,C1052,Servicios,Valencia,Online,8,197.52,0.1,53,1499.2572688751047
2026-07-22,C1053,Servicios,Madrid,Online,10,178.43,0.08,51,2377.590064393166
2026-07-10,C1054,Alimentación,Madrid,Tienda,10,30.58,0.11,56,377.2681576246206
2026-07-10,C1055,Servicios,Andalucía,Online,15,165.95,0.06,27,2643.3677649690685
2026-07-27,C1056,Tecnología,Valencia,Distribuidor,12,299.93,0.03,38,3325.1859001455055
2026-07-02,C1057,Tecnología,Valencia,Online,3,258.53,0.09,62,961.2500832418566
2026-07-19,C1058,Tecnología,Castilla-La Mancha,Distribuidor,4,271.71,0.07,18,800.6441710658412
2026-07-21,C1059,Hogar,Madrid,Tienda,9,145.41,0.04,64,1216.4251606212358
2026-07-25,C1060,Hogar,Madrid,Tienda,7,127.02,0.05,30,893.6387661159149
2026-07-11,C1061,Hogar,Cataluña,Distribuidor,11,119.7,0.08,49,1583.9927629828107
2026-07-20,C1062,Moda,Castilla-La Mancha,Online,9,70.33,0.06,41,606.6464358021724
2026-07-01,C1063,Hogar,Cataluña,Distribuidor,16,105.8,0.01,13,1645.1850218163845
2026-07-10,C1064,Hogar,Cataluña,Online,10,118.97,0.11,34,957.8678071386103
2026-07-20,C1065,Alimentación,Cataluña,Tienda,5,29.75,0.15,25,122.84538064405922
2026-07-01,C1066,Tecnología,Andalucía,Online,6,282.69,0.13,66,1190.2771308614376
2026-07-24,C1067,Moda,Andalucía,Tienda,4,47.41,0.05,18,114.01177638015221
2026-07-24,C1068,Tecnología,Cataluña,Online,10,285.97,0.02,5,2820.9870624871382
2026-07-02,C1069,Servicios,Castilla-La Mancha,Distribuidor,9,195.25,0.05,19,1539.789735468435
2026-07-03,C1070,Moda,Madrid,Distribuidor,11,66.94,0.01,42,569.0661997266568
2026-07-04,C1071,Tecnología,Castilla-La Mancha,Distribuidor,7,289.71,0.05,18,2311.254522929912
2026-07-26,C1072,Tecnología,Valencia,Online,10,284.66,0.08,32,3478.505715039287
2026-07-14,C1073,Moda,Andalucía,Tienda,8,60.88,0.08,21,375.36299841690544
2026-07-31,C1074,Moda,Madrid,Tienda,12,54.12,0.07,10,673.3440911635474
2026-07-09,C1075,Moda,Madrid,Online,7,56.22,0.03,37,621.4489652293746
2026-07-13,C1076,Moda,Valencia,Online,9,74.39,0.11,49,652.0487816148662
2026-07-02,C1077,Tecnología,Valencia,Online,8,279.16,0.05,13,1618.7168744418493
2026-07-21,C1078,Hogar,Cataluña,Tienda,7,,0.02,55,978.339103686492
2026-07-04,C1079,Tecnología,Andalucía,Tienda,10,291.86,0.08,17,3648.7017715087395
2026-07-29,C1080,Servicios,Andalucía,Tienda,11,191.83,0.03,9,1955.8239280235018
2026-07-29,C1081,Alimentación,Castilla-La Mancha,Online,11,38.95,0.04,44,526.6642285586155
2026-07-24,C1082,Hogar,Cataluña,Online,5,105.57,0.03,46,740.8127635545911
2026-07-18,C1083,Tecnología,Cataluña,Online,12,284.88,0.03,8,2987.0793091894243
2026-07-05,C1084,Hogar,Cataluña,Distribuidor,8,,0.05,37,825.3085545026291
2026-07-21,C1085,Hogar,Cataluña,Online,11,102.92,0.04,19,878.4334548553528
2026-07-15,C1086,Moda,Andalucía,Online,4,88.15,0.02,63,685.6350591147235
2026-07-05,C1087,Alimentación,Andalucía,Online,7,51.53,0.02,46,342.3448056004866
2026-07-11,C1088,Servicios,Cataluña,Distribuidor,9,162.84,0.08,71,1246.4356833267866
2026-07-28,C1089,Alimentación,Castilla-La Mancha,Distribuidor,6,25.43,0.04,26,54.22294567901581
2026-07-12,C1090,Tecnología,Madrid,Tienda,6,271.75,0.12,46,1245.9298967321927
2026-07-06,C1091,Moda,Madrid,Tienda,6,79.15,0.05,46,528.7093327703197
2026-07-24,C1092,Moda,Castilla-La Mancha,Tienda,15,77.42,0.06,14,1271.4671889662338
2026-07-17,C1093,Alimentación,Cataluña,Online,4,35.67,0.03,63,387.7388497226959
2026-07-22,C1094,Moda,Andalucía,Distribuidor,8,74.11,0.01,3,333.87190935830324
2026-07-30,C1095,Alimentación,Madrid,Tienda,14,15.69,0.03,28,223.22569239125585
2026-07-29,C1096,Alimentación,Valencia,Tienda,7,40.72,0.08,29,450.7522124174188
2026-07-19,C1097,Alimentación,Valencia,Tienda,5,33.49,0.01,18,33.21773375743918
2026-07-26,C1098,Tecnología,Castilla-La Mancha,Tienda,8,269.81,0.06,35,2245.1066788564426
2026-07-07,C1099,Tecnología,Cataluña,Tienda,10,257.01,0.07,47,1797.200163490894
2026-07-27,C1100,Tecnología,Madrid,Distribuidor,5,280.4,0.14,5,795.1076110350596
2026-07-09,C1101,Alimentación,Cataluña,Distribuidor,8,40.35,0.06,59,330.66170468497796
2026-07-27,C1102,Hogar,Madrid,Tienda,10,94.46,0.03,59,981.0433666680749
2026-07-05,C1103,Alimentación,Castilla-La Mancha,Tienda,6,35.28,0.11,47,318.5318566911933
2026-07-20,C1104,Servicios,Castilla-La Mancha,Online,9,181.83,0.05,13,1237.0423903790293
2026-07-23,C1105,Hogar,Valencia,Tienda,13,111.69,0.04,33,1642.636267434306
2026-07-19,C1106,Hogar,Cataluña,Online,5,125.7,0.04,62,824.0701092988495
2026-07-14,C1107,Moda,Valencia,Tienda,11,68.01,0.12,16,632.3792711582795
2026-07-19,C1108,Hogar,Cataluña,Distribuidor,10,124.25,0.07,44,1029.7742234829175
2026-07-14,C1109,Tecnología,Valencia,Tienda,12,288.01,0.04,58,3422.346111402977
2026-07-09,C1110,Hogar,Andalucía,Tienda,10,128.02,0.1,6,1135.0580987563144
2026-07-06,C1111,Tecnología,Andalucía,Online,11,295.25,0.03,15,3457.7350960223407
2026-07-16,C1112,Servicios,Andalucía,Online,6,185.07,0.15,4,939.1169607293181
2026-07-13,C1113,Moda,Andalucía,Tienda,8,62.84,0.06,56,594.2145564116856
2026-07-30,C1114,Alimentación,Madrid,Online,10,25.28,0.13,64,412.4631110138619
2026-07-10,C1115,Servicios,Andalucía,Online,7,164.05,0.02,68,1255.9664346541613
2026-07-04,C1116,Moda,Castilla-La Mancha,Online,8,72.27,0.09,34,385.6150771578795
2026-07-25,C1117,Tecnología,Castilla-La Mancha,Tienda,10,299.82,0.11,56,2166.4003091769787
2026-07-03,C1118,Servicios,Madrid,Tienda,8,174.62,0.12,32,1100.8941790450572
2026-07-13,C1119,Alimentación,Andalucía,Online,11,41.74,0.02,9,754.7971877062025
2026-07-06,C1120,Moda,Andalucía,Tienda,11,58.72,0.14,63,810.9356669579461
2026-07-20,C1121,Servicios,Andalucía,Tienda,11,182.92,0.13,33,1487.1613637680314
2026-07-11,C1122,Hogar,Valencia,Tienda,6,138.89,0.09,21,959.5833644644574
2026-07-29,C1123,Tecnología,Cataluña,Tienda,11,290.29,0.12,55,2326.339877361893
2026-07-26,C1124,Hogar,Valencia,Online,13,96.44,0.09,57,1079.1483866203882
2026-07-25,C1125,Alimentación,Cataluña,Tienda,4,43.56,0.0,2,158.27109457533803
2026-07-24,C1126,Moda,Andalucía,Tienda,7,79.24,0.08,13,708.8743400095477
2026-07-14,C1127,Servicios,Andalucía,Distribuidor,13,182.6,0.05,4,2356.697276579398
2026-07-18,C1128,Tecnología,,Tienda,3,290.01,0.05,50,953.6998307610893
2026-07-10,C1129,Alimentación,Valencia,Online,5,22.5,0.11,48,266.62246854398546
2026-07-09,C1130,Hogar,Cataluña,Online,11,120.95,0.05,30,1183.2472430756277
2026-07-18,C1131,Hogar,Castilla-La Mancha,Tienda,6,136.65,0.07,29,857.4173701662014
2026-07-01,C1132,Tecnología,Cataluña,Distribuidor,8,295.3,0.05,8,2762.7095242181663
2026-07-08,C1133,Hogar,Valencia,Tienda,9,128.22,0.06,12,1375.6061820045527
2026-07-02,C1134,Servicios,,Tienda,7,166.76,0.06,41,1369.7872277931153
2026-07-31,C1135,Hogar,Madrid,Tienda,12,104.39,0.02,26,1337.080946047135
2026-07-31,C1136,Alimentación,Valencia,Tienda,11,36.72,0.06,50,684.5097296415238
2026-07-16,C1137,Moda,Madrid,Online,10,72.71,0.08,2,542.6665177877424
2026-07-31,C1138,Hogar,Castilla-La Mancha,Distribuidor,12,118.49,0.09,55,1619.5000139827907
2026-07-24,C1139,Servicios,Cataluña,Online,9,167.93,0.04,56,1472.2779036079307
2026-07-11,C1140,Servicios,Cataluña,Tienda,8,186.55,0.08,14,1248.685960403252
2026-07-07,C1141,Hogar,Madrid,Distribuidor,9,121.65,0.03,6,864.0187052253142
2026-07-28,C1142,Alimentación,Cataluña,Online,5,39.35,0.02,61,441.7904143155378
2026-07-12,C1143,Hogar,Valencia,Online,11,128.9,0.07,12,1441.765512358629
2026-07-02,C1144,Hogar,Andalucía,Online,9,115.9,0.07,13,1089.8074939713513
2026-07-25,C1145,Tecnología,Madrid,Distribuidor,8,272.67,0.08,19,2549.3794473395646
2026-07-13,C1146,Alimentación,Cataluña,Online,12,51.61,0.03,44,465.04066342517484
2026-07-25,C1147,Alimentación,Madrid,Online,9,23.64,0.05,59,290.3727255168272
2026-07-05,C1148,Tecnología,Madrid,Online,8,272.96,0.01,37,2423.6617526420214
2026-07-05,C1149,Hogar,Andalucía,Online,13,138.51,0.05,25,1679.652196706795
2026-07-08,C1150,Servicios,Valencia,Online,12,171.79,0.19,16,1679.6395996372348
2026-07-25,C1151,Hogar,Madrid,Tienda,14,118.52,0.03,38,1295.1060247189173
2026-07-22,C1152,Tecnología,Cataluña,Tienda,12,273.82,0.13,43,2489.5074049344553
2026-07-02,C1153,Alimentación,Castilla-La Mancha,Online,11,8.25,0.06,14,250.40107592023364
2026-07-12,C1154,Servicios,Madrid,Online,11,178.15,0.06,6,1991.681929369409
2026-07-16,C1155,Hogar,Madrid,Online,11,104.84,0.02,23,1189.365640999228
2026-07-03,C1156,Moda,Andalucía,Online,3,73.82,0.08,60,349.32567608446647
2026-07-31,C1157,Moda,Valencia,Tienda,16,86.58,0.04,12,1394.0920619361239
2026-07-11,C1158,Hogar,Castilla-La Mancha,Tienda,11,86.79,0.07,13,986.9796265598935
2026-07-07,C1159,Moda,Cataluña,Online,6,63.9,0.05,6,878.3434406936204
2026-07-03,C1160,Hogar,Castilla-La Mancha,Tienda,10,126.78,0.03,63,1365.828707510887
2026-07-26,C1161,Alimentación,Cataluña,Online,10,2.25,0.07,38,72.14295488386527
2026-07-30,C1162,Alimentación,Valencia,Distribuidor,9,55.04,0.08,50,643.9192171876916
2026-07-07,C1163,Alimentación,Cataluña,Tienda,9,40.7,0.05,52,593.1372959219159
2026-07-02,C1164,Tecnología,,Tienda,12,296.25,0.03,40,3834.4913046770735
2026-07-08,C1165,Moda,Andalucía,Online,8,61.54,0.04,8,275.07479301530265
2026-07-03,C1166,Hogar,Andalucía,Distribuidor,10,113.35,0.1,61,953.7212986467721
2026-07-16,C1167,Tecnología,Andalucía,Online,8,277.59,0.07,8,1930.2679217897658
2026-07-11,C1168,Tecnología,Castilla-La Mancha,Online,4,312.07,0.08,34,1338.17602748869
2026-07-22,C1169,Alimentación,Valencia,Online,11,54.77,0.08,60,619.705446048564
2026-07-06,C1170,Moda,Cataluña,Online,8,71.99,0.01,57,903.3851058774584
2026-07-12,C1171,Tecnología,Cataluña,Distribuidor,7,283.82,0.03,46,1625.445234830738
2026-07-01,C1172,Alimentación,Andalucía,Tienda,12,44.52,0.14,22,531.5876109913877
2026-07-22,C1173,Hogar,Andalucía,Online,5,155.87,0.01,40,823.2769351416869
2026-07-20,C1174,Alimentación,Madrid,Tienda,5,40.74,0.04,45,215.68707233833277
2026-07-04,C1175,Tecnología,Valencia,Distribuidor,6,280.69,0.12,55,2059.3921300462475
2026-07-17,C1176,Moda,Castilla-La Mancha,Distribuidor,9,64.92,0.05,51,734.7289252603925
2026-07-29,C1177,Hogar,Cataluña,Tienda,11,123.52,0.04,5,1512.3652714367327
2026-07-23,C1178,Servicios,Madrid,Distribuidor,13,171.19,0.06,13,1735.3354998108066
2026-07-17,C1179,Tecnología,Madrid,Distribuidor,10,287.44,0.06,28,3022.010291471936
2026-07-30,C1180,Hogar,,Tienda,4,98.51,0.04,62,314.55694858173905
2026-07-30,C1181,Tecnología,Castilla-La Mancha,Online,9,276.09,0.0,24,1712.1230941537112
2026-07-03,C1182,Servicios,Madrid,Online,8,191.02,0.03,7,1387.5741842503473
2026-07-14,C1183,Servicios,Madrid,Distribuidor,11,185.54,0.06,38,1780.2205080919684
2026-07-03,C1184,Hogar,Valencia,Online,8,113.06,0.04,37,684.4373340142744
2026-07-06,C1185,Alimentación,Castilla-La Mancha,Distribuidor,11,31.52,0.1,68,529.1071489858135
2026-07-25,C1186,Moda,Madrid,Online,10,85.53,0.05,42,921.8568423900279
2026-07-27,C1187,Alimentación,Castilla-La Mancha,Online,5,16.84,0.09,5,333.2526966857443
2026-07-21,C1188,Alimentación,Cataluña,Online,7,16.93,0.03,64,78.51497384135472
2026-07-10,C1189,Hogar,Andalucía,Online,10,106.06,0.09,50,687.2532279029867
2026-07-07,C1190,Tecnología,Madrid,Distribuidor,12,279.84,0.02,15,3111.739094254264
2026-07-06,C1191,Servicios,Valencia,Distribuidor,12,159.65,0.05,53,1894.6206102590454
2026-07-06,C1192,Servicios,Cataluña,Distribuidor,4,,0.11,25,727.8286687859213
2026-07-07,C1193,Alimentación,Castilla-La Mancha,Tienda,8,21.14,0.03,9,239.30108669433247
2026-07-15,C1194,Hogar,Cataluña,Online,11,123.37,0.07,38,1119.634672370209
2026-07-21,C1195,Hogar,Madrid,Tienda,11,111.31,0.07,22,1237.7629686542668
2026-07-24,C1196,Moda,Castilla-La Mancha,Tienda,12,,0.04,49,891.1966059996117
2026-07-19,C1197,Servicios,Andalucía,Tienda,6,155.95,0.11,68,1123.0059911051037
2026-07-20,C1198,Servicios,Cataluña,Online,6,195.02,0.06,15,1087.3302009810373
2026-07-06,C1199,Moda,Madrid,Tienda,11,55.58,0.11,65,444.01206928002375
2026-07-18,C1200,Alimentación,Valencia,Tienda,11,19.01,0.05,54,641.2696823839242
2026-07-23,C1201,Tecnología,Castilla-La Mancha,Distribuidor,10,315.69,0.15,30,2722.1940323206595
2026-07-10,C1202,Tecnología,Cataluña,Distribuidor,6,288.31,0.17,20,1496.4467645892894
2026-07-17,C1203,Servicios,Cataluña,Tienda,13,194.44,0.05,33,2105.1244653502536
2026-07-03,C1204,Alimentación,Andalucía,Tienda,7,41.88,0.14,7,495.25753628150306
2026-07-23,C1205,Tecnología,Andalucía,Tienda,11,273.21,0.04,8,2989.203898757585
2026-07-04,C1206,Tecnología,Valencia,Online,7,260.4,0.01,28,1429.193371460975
2026-07-31,C1207,Moda,Valencia,Distribuidor,17,65.52,0.1,45,848.001829463913
2026-07-07,C1208,Tecnología,,Distribuidor,12,265.33,0.02,11,3375.320859960436
2026-07-29,C1209,Tecnología,Madrid,Tienda,7,266.23,0.07,31,1791.6629164431738
2026-07-05,C1210,Alimentación,Valencia,Online,5,11.25,0.06,12,234.93399721777777
2026-07-07,C1211,Moda,Valencia,Online,12,71.72,0.07,51,833.9775443882852
2026-07-21,C1212,Alimentación,Castilla-La Mancha,Tienda,8,58.6,0.07,44,540.334301670371
2026-07-10,C1213,Hogar,Andalucía,Online,9,128.37,0.03,50,1342.243240984793
2026-07-02,C1214,Moda,Madrid,Distribuidor,9,68.41,0.06,17,909.8540622043961
2026-07-31,C1215,Hogar,Andalucía,Online,8,119.39,0.04,35,842.9601526614596
2026-07-24,C1216,Hogar,Andalucía,Online,12,74.28,0.06,1,1145.8575513831463
2026-07-16,C1217,Moda,Valencia,Distribuidor,14,63.64,0.04,29,758.2183208852144
2026-07-16,C1218,Alimentación,Castilla-La Mancha,Tienda,10,13.6,0.12,51,251.62415366346264
2026-07-07,C1219,Servicios,Cataluña,Online,12,182.02,0.05,64,2357.332707038891
2026-07-03,C1220,Alimentación,Castilla-La Mancha,Online,12,31.1,0.04,4,221.01537386976486
2026-07-15,C1221,Alimentación,Castilla-La Mancha,Online,12,21.96,0.07,28,245.78362828277545
2026-07-04,C1222,Tecnología,Andalucía,Tienda,8,281.68,0.03,16,2602.641434231127
2026-07-03,C1223,Hogar,Castilla-La Mancha,Online,3,121.55,0.03,63,518.5823238315191
2026-07-06,C1224,Hogar,Madrid,Tienda,6,142.78,0.15,53,695.6595123542546
2026-07-30,C1225,Hogar,Andalucía,Distribuidor,9,130.3,0.03,17,1307.339868158669
2026-07-24,C1226,Servicios,Madrid,Online,14,183.25,0.05,40,3087.147217916715
2026-07-05,C1227,Hogar,Cataluña,Distribuidor,11,105.79,0.09,13,1186.8004266648227
2026-07-05,C1228,Servicios,Andalucía,Distribuidor,8,163.9,0.15,52,1290.7639453241413
2026-07-15,C1229,Alimentación,Cataluña,Online,5,43.98,0.14,58,280.9805954096861
2026-07-28,C1230,Moda,Andalucía,Distribuidor,13,67.0,0.02,37,977.0829886378544
2026-07-13,C1231,Alimentación,Valencia,Tienda,10,38.74,0.06,61,380.49090573770366
2026-07-10,C1232,Alimentación,Castilla-La Mancha,Distribuidor,11,49.67,0.12,34,662.5773248961857
2026-07-11,C1233,Alimentación,Valencia,Tienda,12,12.3,0.07,70,467.0149605914298
2026-07-01,C1234,Tecnología,Cataluña,Tienda,5,300.96,0.03,17,1656.4638297740314
2026-07-03,C1235,Moda,Castilla-La Mancha,Tienda,6,84.54,0.02,20,321.6555202157931
2026-07-26,C1236,Hogar,Andalucía,Distribuidor,5,89.18,0.09,59,827.5007777294313
2026-07-14,C1237,Tecnología,Castilla-La Mancha,Tienda,9,315.3,0.01,69,2273.2733249251355
2026-07-17,C1238,Alimentación,Madrid,Tienda,10,39.82,0.12,33,322.81578221887986
2026-07-22,C1239,Tecnología,Castilla-La Mancha,Distribuidor,3,272.82,0.01,17,727.4909297008063
2026-07-18,C1240,Servicios,Madrid,Online,12,187.79,0.12,57,1781.8528127234479
2026-07-13,C1241,Servicios,Castilla-La Mancha,Online,7,165.34,0.1,1,1181.9292814818343
2026-07-18,C1242,Servicios,Madrid,Online,10,188.19,0.17,13,2032.9666962572724
2026-07-20,C1243,Hogar,Cataluña,Online,15,108.1,0.08,27,1830.1944739735998
2026-07-31,C1244,Tecnología,Valencia,Online,12,310.31,0.03,70,2568.094254468159
2026-07-08,C1245,Servicios,Andalucía,Distribuidor,9,180.9,0.09,59,1557.4282828512835
2026-07-26,C1246,Alimentación,Castilla-La Mancha,Online,9,44.75,0.03,6,351.0784782365254
2026-07-12,C1247,Servicios,Valencia,Tienda,12,,0.04,23,2451.0969445482006
2026-07-17,C1248,Servicios,Andalucía,Online,13,192.25,0.07,10,2793.8947632083546
2026-07-24,C1249,Servicios,Andalucía,Distribuidor,14,179.81,0.01,51,3255.2819337203964
2026-07-21,C1250,Hogar,Madrid,Distribuidor,10,98.82,0.04,19,859.3815798596432
2026-07-01,C1251,Hogar,Cataluña,Tienda,12,116.42,0.11,51,1041.6663278832657
2026-07-11,C1252,Servicios,Cataluña,Distribuidor,6,208.97,0.16,68,1429.4560809721206
2026-07-24,C1253,Hogar,Valencia,Online,11,132.88,0.03,42,1811.941972904788
2026-07-31,C1254,Tecnología,Cataluña,Distribuidor,9,274.32,0.1,57,2316.1665713285697
2026-07-03,C1255,Alimentación,Castilla-La Mancha,Online,10,6.96,0.09,68,219.1794906282208
2026-07-12,C1256,Servicios,Cataluña,Distribuidor,7,167.51,0.07,38,1567.458582822464
2026-07-13,C1257,Moda,Valencia,Online,7,48.9,0.03,62,322.06979288309714
2026-07-11,C1258,Alimentación,Cataluña,Tienda,12,7.32,0.05,7,110.36495819237031
2026-07-19,C1259,Tecnología,Castilla-La Mancha,Tienda,12,291.78,0.06,71,2519.794035165817
2026-07-17,C1260,Alimentación,Madrid,Online,8,35.94,0.07,50,479.7595338577787
2026-07-02,C1261,Servicios,Valencia,Online,10,206.93,0.15,52,2344.726389311784
2026-07-30,C1262,Tecnología,Madrid,Online,5,265.04,0.04,26,1351.537157165536
2026-07-21,C1263,Alimentación,Madrid,Online,14,34.97,0.06,26,827.1650571880608
2026-07-24,C1264,Servicios,Madrid,Tienda,6,159.09,0.04,19,1109.2376705352842
2026-07-01,C1265,Moda,Andalucía,Online,6,61.08,0.08,9,291.53604506771677
2026-07-09,C1266,Moda,Andalucía,Online,8,66.67,0.04,61,649.0596678217585
2026-07-16,C1267,Moda,Madrid,Online,9,64.38,0.12,20,515.331658054972
2026-07-12,C1268,Hogar,Valencia,Distribuidor,7,120.8,0.03,50,717.8535375374239
2026-07-17,C1269,Hogar,Castilla-La Mancha,Online,12,134.57,0.04,22,1394.8318652366702
2026-07-25,C1270,Moda,Castilla-La Mancha,Online,9,83.0,0.08,13,781.2239749742105
2026-07-07,C1271,Moda,Cataluña,Online,11,58.46,0.05,12,469.33790361999695
2026-07-28,C1272,Servicios,Valencia,Online,6,179.54,0.02,10,1078.3675302229774
2026-07-09,C1273,Servicios,Andalucía,Distribuidor,8,191.91,0.1,65,1028.3575485832928
2026-07-31,C1274,Alimentación,Madrid,Online,7,50.54,0.07,30,417.5457474180761
2026-07-22,C1275,Alimentación,Cataluña,Online,8,25.08,0.09,8,145.53233052321207
2026-07-28,C1276,Moda,Castilla-La Mancha,Tienda,9,80.62,0.03,21,523.7083381137967
2026-07-27,C1277,Alimentación,Andalucía,Tienda,12,39.97,0.05,22,437.5385006626792
2026-07-22,C1278,Moda,Andalucía,Online,10,54.01,0.05,18,389.4612664805238
2026-07-09,C1279,Moda,Madrid,Tienda,9,82.0,0.11,66,884.1036811677548
2026-07-10,C1280,Servicios,Castilla-La Mancha,Distribuidor,8,182.27,0.04,48,849.4852036125851
2026-07-17,C1281,Hogar,Valencia,Online,7,93.88,0.08,44,974.2611109333566
2026-07-10,C1282,Hogar,Andalucía,Tienda,6,115.59,0.16,9,798.1921116036677
2026-07-23,C1283,Tecnología,Madrid,Tienda,10,280.6,0.07,67,3132.253260742131
2026-07-23,C1284,Alimentación,Valencia,Tienda,7,25.91,0.09,54,92.75874238421122
2026-07-10,C1285,Tecnología,Castilla-La Mancha,Online,6,298.42,0.12,26,1989.690468176715
2026-07-27,C1286,Alimentación,Andalucía,Online,4,53.97,0.1,26,515.0610977587448
2026-07-14,C1287,Alimentación,Valencia,Distribuidor,12,29.26,0.07,34,629.2852629923685
2026-07-02,C1288,Hogar,Valencia,Distribuidor,9,112.62,0.06,8,1572.8985316941823
2026-07-21,C1289,Alimentación,Valencia,Tienda,10,33.03,0.04,10,271.3150197771389
2026-07-03,C1290,Tecnología,Andalucía,Online,8,277.0,0.15,48,2082.057736875479
2026-07-13,C1291,Tecnología,Andalucía,Tienda,6,271.11,0.06,55,1676.7615380039533
2026-07-22,C1292,Moda,Cataluña,Tienda,10,14.37,0.02,54,367.39330790089275
