fecha,cliente_id,categoria,region,canal,unidades,precio_unitario,descuento,antiguedad_cliente_meses,importe
2026-03-27,C1116,Moda,Castilla-La Mancha,Online,8,72.27,0.09,34,435.02103572551147
2026-03-28,C1117,Tecnología,Castilla-La Mancha,Tienda,10,299.82,0.11,56,3274.6894813878753
2026-03-29,C1118,Servicios,Madrid,Tienda,8,174.62,0.12,32,1354.9325218681872
2026-03-30,C1119,Alimentación,Andalucía,Online,11,41.74,0.02,9,804.8355176306221
2026-03-01,C1120,Moda,Andalucía,Tienda,11,58.72,0.14,63,881.637981858955
2026-03-02,C1121,Servicios,Andalucía,Tienda,11,182.92,0.13,33,2014.5189012186038
2026-03-03,C1122,Hogar,Valencia,Tienda,6,138.89,0.09,21,1217.8284457995896
2026-03-04,C1123,Tecnología,Cataluña,Tienda,11,290.29,0.12,55,2500.1731563412236
2026-03-05,C1124,Hogar,Valencia,Online,13,96.44,0.09,57,1227.6432526829963
2026-03-06,C1125,Alimentación,Cataluña,Tienda,4,43.56,0.0,2,202.85284478350835
2026-03-07,C1126,Moda,Andalucía,Tienda,7,79.24,0.08,13,564.064837101569
2026-03-08,C1127,Servicios,Andalucía,Distribuidor,13,182.6,0.05,4,2666.8338883415663
2026-03-09,C1128,Tecnología,,Tienda,3,290.01,0.05,50,888.4430989711583
2026-03-10,C1129,Alimentación,Valencia,Online,5,22.5,0.11,48,306.367281243574
2026-03-11,C1130,Hogar,Cataluña,Online,11,120.95,0.05,30,1405.716969262385
2026-03-12,C1131,Hogar,Castilla-La Mancha,Tienda,6,136.65,0.07,29,671.6599221602795
2026-03-13,C1132,Tecnología,Cataluña,Distribuidor,8,295.3,0.05,8,2470.32656688772
2026-03-14,C1133,Hogar,Valencia,Tienda,9,128.22,0.06,12,1350.6547573651944
2026-03-15,C1134,Servicios,,Tienda,7,166.76,0.06,41,1258.803344743437
2026-03-16,C1135,Hogar,Madrid,Tienda,12,104.39,0.02,26,1407.0002671195084
2026-03-17,C1136,Alimentación,Valencia,Tienda,11,36.72,0.06,50,690.8389469760714
2026-03-18,C1137,Moda,Madrid,Online,10,72.71,0.08,2,598.3726785502579
2026-03-19,C1138,Hogar,Castilla-La Mancha,Distribuidor,12,118.49,0.09,55,1491.8751073896956
2026-03-20,C1139,Servicios,Cataluña,Online,9,167.93,0.04,56,1546.8773711820054
2026-03-21,C1140,Servicios,Cataluña,Tienda,8,186.55,0.08,14,1325.8647534485576
2026-03-22,C1141,Hogar,Madrid,Distribuidor,9,121.65,0.03,6,959.0830984802451
2026-03-23,C1142,Alimentación,Cataluña,Online,5,39.35,0.02,61,318.9508773621441
2026-03-24,C1143,Hogar,Valencia,Online,11,128.9,0.07,12,1273.6939899966
2026-03-25,C1144,Hogar,Andalucía,Online,9,115.9,0.07,13,1117.4310947771144
2026-03-26,C1145,Tecnología,Madrid,Distribuidor,8,272.67,0.08,19,2244.2479698952966
2026-03-27,C1146,Alimentación,Cataluña,Online,12,51.61,0.03,44,562.6158800935593
2026-03-28,C1147,Alimentación,Madrid,Online,9,23.64,0.05,59,340.61334796822047
2026-03-29,C1148,Tecnología,Madrid,Online,8,272.96,0.01,37,2560.5884237136934
2026-03-30,C1149,Hogar,Andalucía,Online,13,138.51,0.05,25,2062.42239563621
2026-03-31,C1150,Servicios,Valencia,Online,12,171.79,0.19,16,1786.862797107851
2026-03-01,C1151,Hogar,Madrid,Tienda,14,118.52,0.03,38,1548.902469598899
2026-03-02,C1152,Tecnología,Cataluña,Tienda,12,273.82,0.13,43,3339.7756272025063
2026-03-03,C1153,Alimentación,Castilla-La Mancha,Online,11,8.25,0.06,14,182.4767159431851
2026-03-04,C1154,Servicios,Madrid,Online,11,178.15,0.06,6,2028.6391841036555
2026-03-05,C1155,Hogar,Madrid,Online,11,104.84,0.02,23,1085.2541561411208
2026-03-06,C1156,Moda,Andalucía,Online,3,73.82,0.08,60,447.2260706024518
2026-03-07,C1157,Moda,Valencia,Tienda,16,86.58,0.04,12,1298.5998576513011
2026-03-08,C1158,Hogar,Castilla-La Mancha,Tienda,11,86.79,0.07,13,1050.744792046867
2026-03-09,C1159,Moda,Cataluña,Online,6,63.9,0.05,6,701.5675709318768
2026-03-10,C1160,Hogar,Castilla-La Mancha,Tienda,10,126.78,0.03,63,1300.3309700235186
2026-03-11,C1161,Alimentación,Cataluña,Online,10,2.25,0.07,38,101.64561871131234
2026-03-12,C1162,Alimentación,Valencia,Distribuidor,9,55.04,0.08,50,655.4641628848537
2026-03-13,C1163,Alimentación,Cataluña,Tienda,9,40.7,0.05,52,506.2107197528569
2026-03-14,C1164,Tecnología,,Tienda,12,296.25,0.03,40,3801.331081456033
2026-03-15,C1165,Moda,Andalucía,Online,8,61.54,0.04,8,350.4880848808031
2026-03-16,C1166,Hogar,Andalucía,Distribuidor,10,113.35,0.1,61,1106.6806281652716
2026-03-17,C1167,Tecnología,Andalucía,Online,8,277.59,0.07,8,2017.0902181336166
2026-03-18,C1168,Tecnología,Castilla-La Mancha,Online,4,312.07,0.08,34,1172.444607947542
2026-03-19,C1169,Alimentación,Valencia,Online,11,54.77,0.08,60,651.7090543445188
2026-03-20,C1170,Moda,Cataluña,Online,8,71.99,0.01,57,839.2391154448096
2026-03-21,C1171,Tecnología,Cataluña,Distribuidor,7,283.82,0.03,46,2292.3951005076124
2026-03-22,C1172,Alimentación,Andalucía,Tienda,12,44.52,0.14,22,618.5595752244608
2026-03-23,C1173,Hogar,Andalucía,Online,5,155.87,0.01,40,814.6717649592609
2026-03-24,C1174,Alimentación,Madrid,Tienda,5,40.74,0.04,45,154.0274760082488
2026-03-25,C1175,Tecnología,Valencia,Distribuidor,6,280.69,0.12,55,1513.2092198226503
2026-03-26,C1176,Moda,Castilla-La Mancha,Distribuidor,9,64.92,0.05,51,787.4279601006498
2026-03-27,C1177,Hogar,Cataluña,Tienda,11,123.52,0.04,5,1352.7181451100978
2026-03-28,C1178,Servicios,Madrid,Distribuidor,13,171.19,0.06,13,2493.126905027818
2026-03-29,C1179,Tecnología,Madrid,Distribuidor,10,287.44,0.06,28,3322.941746358421
2026-03-30,C1180,Hogar,,Tienda,4,98.51,0.04,62,265.1161474278681
2026-03-01,C1181,Tecnología,Castilla-La Mancha,Online,9,276.09,0.0,24,2509.2494058749458
2026-03-02,C1182,Servicios,Madrid,Online,8,191.02,0.03,7,1446.672926433665
2026-03-03,C1183,Servicios,Madrid,Distribuidor,11,185.54,0.06,38,1841.9491336260269
2026-03-04,C1184,Hogar,Valencia,Online,8,113.06,0.04,37,817.8156292754494
2026-03-05,C1185,Alimentación,Castilla-La Mancha,Distribuidor,11,31.52,0.1,68,593.0236359037742
2026-03-06,C1186,Moda,Madrid,Online,10,85.53,0.05,42,958.8377065355779
2026-03-07,C1187,Alimentación,Castilla-La Mancha,Online,5,16.84,0.09,5,360.77776696654274
2026-03-08,C1188,Alimentación,Cataluña,Online,7,16.93,0.03,64,52.25054078355714
2026-03-09,C1189,Hogar,Andalucía,Online,10,106.06,0.09,50,865.7470427331446
2026-03-10,C1190,Tecnología,Madrid,Distribuidor,12,279.84,0.02,15,3633.7394179023695
2026-03-11,C1191,Servicios,Valencia,Distribuidor,12,159.65,0.05,53,1669.2467620200182
2026-03-12,C1192,Servicios,Cataluña,Distribuidor,4,,0.11,25,614.6302169486632
2026-03-13,C1193,Alimentación,Castilla-La Mancha,Tienda,8,21.14,0.03,9,275.60889143082846
2026-03-14,C1194,Hogar,Cataluña,Online,11,123.37,0.07,38,1509.9752484628357
2026-03-15,C1195,Hogar,Madrid,Tienda,11,111.31,0.07,22,1169.7387704531914
2026-03-16,C1196,Moda,Castilla-La Mancha,Tienda,12,,0.04,49,700.7620793749256
2026-03-17,C1197,Servicios,Andalucía,Tienda,6,155.95,0.11,68,860.3499437430696
2026-03-18,C1198,Servicios,Cataluña,Online,6,195.02,0.06,15,1245.954699528575
2026-03-19,C1199,Moda,Madrid,Tienda,11,55.58,0.11,65,676.6661200351343
2026-03-20,C1200,Alimentación,Valencia,Tienda,11,19.01,0.05,54,546.9025521926822
2026-03-21,C1201,Tecnología,Castilla-La Mancha,Distribuidor,10,315.69,0.15,30,3435.1605407345173
2026-03-22,C1202,Tecnología,Cataluña,Distribuidor,6,288.31,0.17,20,1352.871089757244
2026-03-23,C1203,Servicios,Cataluña,Tienda,13,194.44,0.05,33,2904.8947112819005
2026-03-24,C1204,Alimentación,Andalucía,Tienda,7,41.88,0.14,7,467.89591086712835
2026-03-25,C1205,Tecnología,Andalucía,Tienda,11,273.21,0.04,8,3065.046744930748
2026-03-26,C1206,Tecnología,Valencia,Online,7,260.4,0.01,28,1807.264789520043
2026-03-27,C1207,Moda,Valencia,Distribuidor,17,65.52,0.1,45,1233.3227756192866
2026-03-28,C1208,Tecnología,,Distribuidor,12,265.33,0.02,11,3803.898899351444
2026-03-29,C1209,Tecnología,Madrid,Tienda,7,266.23,0.07,31,1915.581427650098
2026-03-30,C1210,Alimentación,Valencia,Online,5,11.25,0.06,12,202.4447401709373
2026-03-31,C1211,Moda,Valencia,Online,12,71.72,0.07,51,813.5096013561837
2026-03-01,C1212,Alimentación,Castilla-La Mancha,Tienda,8,58.6,0.07,44,585.7404449503808
2026-03-02,C1213,Hogar,Andalucía,Online,9,128.37,0.03,50,1245.6065059259904
2026-03-03,C1214,Moda,Madrid,Distribuidor,9,68.41,0.06,17,964.30874395535
2026-03-04,C1215,Hogar,Andalucía,Online,8,119.39,0.04,35,1136.0161304183823
2026-03-05,C1216,Hogar,Andalucía,Online,12,74.28,0.06,1,1275.9955495584516
2026-03-06,C1217,Moda,Valencia,Distribuidor,14,63.64,0.04,29,866.2626625698755
2026-03-07,C1218,Alimentación,Castilla-La Mancha,Tienda,10,13.6,0.12,51,227.42202198021513
2026-03-08,C1219,Servicios,Cataluña,Online,12,182.02,0.05,64,2144.67243404387
2026-03-09,C1220,Alimentación,Castilla-La Mancha,Online,12,31.1,0.04,4,252.31952933560257
2026-03-10,C1221,Alimentación,Castilla-La Mancha,Online,12,21.96,0.07,28,382.4323499801949
2026-03-11,C1222,Tecnología,Andalucía,Tienda,8,281.68,0.03,16,1880.9523865921153
2026-03-12,C1223,Hogar,Castilla-La Mancha,Online,3,121.55,0.03,63,501.92830847202146
2026-03-13,C1224,Hogar,Madrid,Tienda,6,142.78,0.15,53,834.0239193807947
2026-03-14,C1225,Hogar,Andalucía,Distribuidor,9,130.3,0.03,17,1006.0768208575699
2026-03-15,C1226,Servicios,Madrid,Online,14,183.25,0.05,40,2308.715502351065
2026-03-16,C1227,Hogar,Cataluña,Distribuidor,11,105.79,0.09,13,1264.7998063999407
2026-03-17,C1228,Servicios,Andalucía,Distribuidor,8,163.9,0.15,52,1262.4447218576167
2026-03-18,C1229,Alimentación,Cataluña,Online,5,43.98,0.14,58,228.1974914224386
2026-03-19,C1230,Moda,Andalucía,Distribuidor,13,67.0,0.02,37,912.9676097057646
2026-03-20,C1231,Alimentación,Valencia,Tienda,10,38.74,0.06,61,472.561871967771
2026-03-21,C1232,Alimentación,Castilla-La Mancha,Distribuidor,11,49.67,0.12,34,472.107796820737
2026-03-22,C1233,Alimentación,Valencia,Tienda,12,12.3,0.07,70,471.8224003934521
2026-03-23,C1234,Tecnología,Cataluña,Tienda,5,300.96,0.03,17,1649.1752076666382
2026-03-24,C1235,Moda,Castilla-La Mancha,Tienda,6,84.54,0.02,20,341.11932699970606
2026-03-25,C1236,Hogar,Andalucía,Distribuidor,5,89.18,0.09,59,701.4299600229485
2026-03-26,C1237,Tecnología,Castilla-La Mancha,Tienda,9,315.3,0.01,69,2532.3959912615132
2026-03-27,C1238,Alimentación,Madrid,Tienda,10,39.82,0.12,33,283.0459086802013
2026-03-28,C1239,Tecnología,Castilla-La Mancha,Distribuidor,3,272.82,0.01,17,910.7603707622358
2026-03-29,C1240,Servicios,Madrid,Online,12,187.79,0.12,57,2221.010231981936
2026-03-30,C1241,Servicios,Castilla-La Mancha,Online,7,165.34,0.1,1,1148.6701724774048
2026-03-31,C1242,Servicios,Madrid,Online,10,188.19,0.17,13,1822.2385627955816
2026-03-01,C1243,Hogar,Cataluña,Online,15,108.1,0.08,27,2033.038382709565
2026-03-02,C1244,Tecnología,Valencia,Online,12,310.31,0.03,70,3872.6503121748647
2026-03-03,C1245,Servicios,Andalucía,Distribuidor,9,180.9,0.09,59,1285.4442552758962
2026-03-04,C1246,Alimentación,Castilla-La Mancha,Online,9,44.75,0.03,6,338.7823073312629
2026-03-05,C1247,Servicios,Valencia,Tienda,12,,0.04,23,2438.9009698540494
2026-03-06,C1248,Servicios,Andalucía,Online,13,192.25,0.07,10,2034.6044701501178
2026-03-07,C1249,Servicios,Andalucía,Distribuidor,14,179.81,0.01,51,2410.038660763843
2026-03-08,C1250,Hogar,Madrid,Distribuidor,10,98.82,0.04,19,749.819763601584
2026-03-09,C1251,Hogar,Cataluña,Tienda,12,116.42,0.11,51,960.9569900910207
2026-03-10,C1252,Servicios,Cataluña,Distribuidor,6,208.97,0.16,68,1192.3773150004836
2026-03-11,C1253,Hogar,Valencia,Online,11,132.88,0.03,42,1859.259330804379
2026-03-12,C1254,Tecnología,Cataluña,Distribuidor,9,274.32,0.1,57,2227.4285802813947
2026-03-13,C1255,Alimentación,Castilla-La Mancha,Online,10,6.96,0.09,68,179.22340758610716
2026-03-14,C1256,Servicios,Cataluña,Distribuidor,7,167.51,0.07,38,1346.16361866054
2026-03-15,C1257,Moda,Valencia,Online,7,48.9,0.03,62,335.29863559990434
2026-03-16,C1258,Alimentación,Cataluña,Tienda,12,7.32,0.05,7,126.08360418051048
2026-03-17,C1259,Tecnología,Castilla-La Mancha,Tienda,12,291.78,0.06,71,3746.2960679548323
2026-03-18,C1260,Alimentación,Madrid,Online,8,35.94,0.07,50,432.4202701158498
2026-03-19,C1261,Servicios,Valencia,Online,10,206.93,0.15,52,1756.6569414745684
2026-03-20,C1262,Tecnología,Madrid,Online,5,265.04,0.04,26,1493.4118788138455
2026-03-21,C1263,Alimentación,Madrid,Online,14,34.97,0.06,26,658.3267573388794
2026-03-22,C1264,Servicios,Madrid,Tienda,6,159.09,0.04,19,1227.679444611623
2026-03-23,C1265,Moda,Andalucía,Online,6,61.08,0.08,9,202.21361400878683
2026-03-24,C1266,Moda,Andalucía,Online,8,66.67,0.04,61,850.2138695669742
2026-03-25,C1267,Moda,Madrid,Online,9,64.38,0.12,20,596.3455255952581
2026-03-26,C1268,Hogar,Valencia,Distribuidor,7,120.8,0.03,50,582.3975792203365
2026-03-27,C1269,Hogar,Castilla-La Mancha,Online,12,134.57,0.04,22,1637.3269590770772
2026-03-28,C1270,Moda,Castilla-La Mancha,Online,9,83.0,0.08,13,754.1247789456806
2026-03-29,C1271,Moda,Cataluña,Online,11,58.46,0.05,12,422.45868781645135
2026-03-30,C1272,Servicios,Valencia,Online,6,179.54,0.02,10,1233.2865532722035
2026-03-01,C1273,Servicios,Andalucía,Distribuidor,8,191.91,0.1,65,1688.1658560700123
2026-03-02,C1274,Alimentación,Madrid,Online,7,50.54,0.07,30,294.31375932986936
2026-03-03,C1275,Alimentación,Cataluña,Online,8,25.08,0.09,8,124.71593874107165
2026-03-04,C1276,Moda,Castilla-La Mancha,Tienda,9,80.62,0.03,21,526.6961370451485
2026-03-05,C1277,Alimentación,Andalucía,Tienda,12,39.97,0.05,22,344.767469572798
2026-03-06,C1278,Moda,Andalucía,Online,10,54.01,0.05,18,551.8391398140483
2026-03-07,C1279,Moda,Madrid,Tienda,9,82.0,0.11,66,943.649152086696
2026-03-08,C1280,Servicios,Castilla-La Mancha,Distribuidor,8,182.27,0.04,48,1267.3232530834748
2026-03-09,C1281,Hogar,Valencia,Online,7,93.88,0.08,44,915.1846318509515
2026-03-10,C1282,Hogar,Andalucía,Tienda,6,115.59,0.16,9,651.9305539341542
2026-03-11,C1283,Tecnología,Madrid,Tienda,10,280.6,0.07,67,3472.8508538496935
2026-03-12,C1284,Alimentación,Valencia,Tienda,7,25.91,0.09,54,131.38506049884248
2026-03-13,C1285,Tecnología,Castilla-La Mancha,Online,6,298.42,0.12,26,1665.3629259128506
2026-03-14,C1286,Alimentación,Andalucía,Online,4,53.97,0.1,26,422.1235783514228
2026-03-15,C1287,Alimentación,Valencia,Distribuidor,12,29.26,0.07,34,585.7069556407904
2026-03-16,C1288,Hogar,Valencia,Distribuidor,9,112.62,0.06,8,963.9214911520779
2026-03-17,C1289,Alimentación,Valencia,Tienda,10,33.03,0.04,10,309.42431145386786
2026-03-18,C1290,Tecnología,Andalucía,Online,8,277.0,0.15,48,2223.028849341295
2026-03-19,C1291,Tecnología,Andalucía,Tienda,6,271.11,0.06,55,1372.17931866368
2026-03-20,C1292,Moda,Cataluña,Tienda,10,14.37,0.02,54,412.79604128388934
