fecha,cliente_id,categoria,region,canal,unidades,precio_unitario,descuento,antiguedad_cliente_meses,importe
2026-05-04,C1101,Alimentación,Cataluña,Distribuidor,8,40.35,0.06,59,332.9626205440953
2026-05-04,C1102,Hogar,Madrid,Tienda,10,94.46,0.03,59,824.5935250489792
2026-05-26,C1103,Alimentación,Castilla-La Mancha,Tienda,6,35.28,0.11,47,386.1890507624044
2026-05-27,C1104,Servicios,Castilla-La Mancha,Online,9,181.83,0.05,13,1468.1531022717336
2026-05-17,C1105,Hogar,Valencia,Tienda,13,111.69,0.04,33,1551.8846337043851
2026-05-15,C1106,Hogar,Cataluña,Online,5,125.7,0.04,62,1015.9776241487982
2026-05-27,C1107,Moda,Valencia,Tienda,11,68.01,0.12,16,711.5656361002465
2026-05-21,C1108,Hogar,Cataluña,Distribuidor,10,124.25,0.07,44,882.9384242188872
2026-05-22,C1109,Tecnología,Valencia,Tienda,12,288.01,0.04,58,3680.744188038701
2026-05-07,C1110,Hogar,Andalucía,Tienda,10,128.02,0.1,6,912.624659957378
2026-05-04,C1111,Tecnología,Andalucía,Online,11,295.25,0.03,15,4598.2099617887825
2026-05-18,C1112,Servicios,Andalucía,Online,6,185.07,0.15,4,802.6894531789587
2026-05-14,C1113,Moda,Andalucía,Tienda,8,62.84,0.06,56,605.0747087127943
2026-05-17,C1114,Alimentación,Madrid,Online,10,25.28,0.13,64,310.64385609994474
2026-05-10,C1115,Servicios,Andalucía,Online,7,164.05,0.02,68,1481.3143661507663
2026-05-12,C1116,Moda,Castilla-La Mancha,Online,8,72.27,0.09,34,412.8240505703423
2026-05-01,C1117,Tecnología,Castilla-La Mancha,Tienda,10,299.82,0.11,56,2465.34309758282
2026-05-23,C1118,Servicios,Madrid,Tienda,8,174.62,0.12,32,1484.7848040899607
2026-05-09,C1119,Alimentación,Andalucía,Online,11,41.74,0.02,9,856.2652646829351
2026-05-11,C1120,Moda,Andalucía,Tienda,11,58.72,0.14,63,761.3331971709204
2026-05-31,C1121,Servicios,Andalucía,Tienda,11,182.92,0.13,33,1913.851019861797
2026-05-31,C1122,Hogar,Valencia,Tienda,6,138.89,0.09,21,1222.2656489821527
2026-05-08,C1123,Tecnología,Cataluña,Tienda,11,290.29,0.12,55,3045.481661222754
2026-05-15,C1124,Hogar,Valencia,Online,13,96.44,0.09,57,1467.2213850702553
2026-05-13,C1125,Alimentación,Cataluña,Tienda,4,43.56,0.0,2,163.24759487217986
2026-05-22,C1126,Moda,Andalucía,Tienda,7,79.24,0.08,13,895.4534649883221
2026-05-06,C1127,Servicios,Andalucía,Distribuidor,13,182.6,0.05,4,1838.6528818920601
2026-05-11,C1128,Tecnología,,Tienda,3,290.01,0.05,50,1164.602983962396
2026-05-21,C1129,Alimentación,Valencia,Online,5,22.5,0.11,48,343.79351533218426
2026-05-16,C1130,Hogar,Cataluña,Online,11,120.95,0.05,30,949.6796078327944
2026-05-10,C1131,Hogar,Castilla-La Mancha,Tienda,6,136.65,0.07,29,957.9391608090943
2026-05-08,C1132,Tecnología,Cataluña,Distribuidor,8,295.3,0.05,8,2880.4517632923985
2026-05-05,C1133,Hogar,Valencia,Tienda,9,128.22,0.06,12,1088.4069872075831
2026-05-18,C1134,Servicios,,Tienda,7,166.76,0.06,41,1461.040126385131
2026-05-28,C1135,Hogar,Madrid,Tienda,12,104.39,0.02,26,1392.248110485103
2026-05-03,C1136,Alimentación,Valencia,Tienda,11,36.72,0.06,50,534.3497947677546
2026-05-10,C1137,Moda,Madrid,Online,10,72.71,0.08,2,651.588499167852
2026-05-13,C1138,Hogar,Castilla-La Mancha,Distribuidor,12,118.49,0.09,55,1356.2961785460575
2026-05-30,C1139,Servicios,Cataluña,Online,9,167.93,0.04,56,1917.0431692665147
2026-05-23,C1140,Servicios,Cataluña,Tienda,8,186.55,0.08,14,1086.1477810316017
2026-05-19,C1141,Hogar,Madrid,Distribuidor,9,121.65,0.03,6,900.0854797063051
2026-05-21,C1142,Alimentación,Cataluña,Online,5,39.35,0.02,61,442.8591889863035
2026-05-22,C1143,Hogar,Valencia,Online,11,128.9,0.07,12,1321.4459252503204
2026-05-13,C1144,Hogar,Andalucía,Online,9,115.9,0.07,13,862.6343578961611
2026-05-28,C1145,Tecnología,Madrid,Distribuidor,8,272.67,0.08,19,2089.159573114482
2026-05-08,C1146,Alimentación,Cataluña,Online,12,51.61,0.03,44,566.4696064141173
2026-05-29,C1147,Alimentación,Madrid,Online,9,23.64,0.05,59,404.3686336283274
2026-05-16,C1148,Tecnología,Madrid,Online,8,272.96,0.01,37,2091.083573370929
2026-05-11,C1149,Hogar,Andalucía,Online,13,138.51,0.05,25,1625.1612130432652
2026-05-21,C1150,Servicios,Valencia,Online,12,171.79,0.19,16,1629.2133423726125
2026-05-11,C1151,Hogar,Madrid,Tienda,14,118.52,0.03,38,1731.3915483245396
2026-05-28,C1152,Tecnología,Cataluña,Tienda,12,273.82,0.13,43,2674.134709408951
2026-05-17,C1153,Alimentación,Castilla-La Mancha,Online,11,8.25,0.06,14,178.44516114595552
2026-05-11,C1154,Servicios,Madrid,Online,11,178.15,0.06,6,2112.0930922886087
2026-05-25,C1155,Hogar,Madrid,Online,11,104.84,0.02,23,1183.4539984664857
2026-05-30,C1156,Moda,Andalucía,Online,3,73.82,0.08,60,395.8576234206776
2026-05-16,C1157,Moda,Valencia,Tienda,16,86.58,0.04,12,1412.0567936355117
2026-05-31,C1158,Hogar,Castilla-La Mancha,Tienda,11,86.79,0.07,13,910.2901117579074
2026-05-01,C1159,Moda,Cataluña,Online,6,63.9,0.05,6,629.0777443149105
2026-05-15,C1160,Hogar,Castilla-La Mancha,Tienda,10,126.78,0.03,63,1410.627516678698
2026-05-26,C1161,Alimentación,Cataluña,Online,10,2.25,0.07,38,62.48999790198508
2026-05-01,C1162,Alimentación,Valencia,Distribuidor,9,55.04,0.08,50,508.3907887424515
2026-05-05,C1163,Alimentación,Cataluña,Tienda,9,40.7,0.05,52,448.09673511691216
2026-05-04,C1164,Tecnología,,Tienda,12,296.25,0.03,40,4367.32874093253
2026-05-25,C1165,Moda,Andalucía,Online,8,61.54,0.04,8,279.0466659948716
2026-05-23,C1166,Hogar,Andalucía,Distribuidor,10,113.35,0.1,61,880.0799471609694
2026-05-19,C1167,Tecnología,Andalucía,Online,8,277.59,0.07,8,2745.1691809162785
2026-05-24,C1168,Tecnología,Castilla-La Mancha,Online,4,312.07,0.08,34,1275.85422685511
2026-05-10,C1169,Alimentación,Valencia,Online,11,54.77,0.08,60,521.3582881941495
2026-05-13,C1170,Moda,Cataluña,Online,8,71.99,0.01,57,944.1437845287296
2026-05-05,C1171,Tecnología,Cataluña,Distribuidor,7,283.82,0.03,46,1729.8076653006042
2026-05-18,C1172,Alimentación,Andalucía,Tienda,12,44.52,0.14,22,514.0567011573708
2026-05-02,C1173,Hogar,Andalucía,Online,5,155.87,0.01,40,710.7574482025395
2026-05-07,C1174,Alimentación,Madrid,Tienda,5,40.74,0.04,45,159.74980353085604
2026-05-27,C1175,Tecnología,Valencia,Distribuidor,6,280.69,0.12,55,1912.8609867655332
2026-05-20,C1176,Moda,Castilla-La Mancha,Distribuidor,9,64.92,0.05,51,580.7540914005937
2026-05-12,C1177,Hogar,Cataluña,Tienda,11,123.52,0.04,5,1407.8401853321307
2026-05-31,C1178,Servicios,Madrid,Distribuidor,13,171.19,0.06,13,1902.0265055602235
2026-05-25,C1179,Tecnología,Madrid,Distribuidor,10,287.44,0.06,28,3897.1103194123457
2026-05-05,C1180,Hogar,,Tienda,4,98.51,0.04,62,381.5837348886343
2026-05-07,C1181,Tecnología,Castilla-La Mancha,Online,9,276.09,0.0,24,2451.048807030603
2026-05-01,C1182,Servicios,Madrid,Online,8,191.02,0.03,7,1966.1489240553492
2026-05-12,C1183,Servicios,Madrid,Distribuidor,11,185.54,0.06,38,1899.9807482528208
2026-05-10,C1184,Hogar,Valencia,Online,8,113.06,0.04,37,711.2951975398687
2026-05-10,C1185,Alimentación,Castilla-La Mancha,Distribuidor,11,31.52,0.1,68,469.24734786378065
2026-05-08,C1186,Moda,Madrid,Online,10,85.53,0.05,42,743.5937583971674
2026-05-08,C1187,Alimentación,Castilla-La Mancha,Online,5,16.84,0.09,5,295.82036302090853
2026-05-07,C1188,Alimentación,Cataluña,Online,7,16.93,0.03,64,82.34848418780551
2026-05-22,C1189,Hogar,Andalucía,Online,10,106.06,0.09,50,664.5571210162084
2026-05-27,C1190,Tecnología,Madrid,Distribuidor,12,279.84,0.02,15,3395.1271697953275
2026-05-05,C1191,Servicios,Valencia,Distribuidor,12,159.65,0.05,53,1791.802488323411
2026-05-08,C1192,Servicios,Cataluña,Distribuidor,4,,0.11,25,785.1523220191128
2026-05-08,C1193,Alimentación,Castilla-La Mancha,Tienda,8,21.14,0.03,9,314.96324170441187
2026-05-03,C1194,Hogar,Cataluña,Online,11,123.37,0.07,38,1276.5233472517825
2026-05-31,C1195,Hogar,Madrid,Tienda,11,111.31,0.07,22,1597.293902605957
2026-05-17,C1196,Moda,Castilla-La Mancha,Tienda,12,,0.04,49,904.0054940074117
2026-05-04,C1197,Servicios,Andalucía,Tienda,6,155.95,0.11,68,857.0133696854059
2026-05-16,C1198,Servicios,Cataluña,Online,6,195.02,0.06,15,912.6731566734304
2026-05-04,C1199,Moda,Madrid,Tienda,11,55.58,0.11,65,453.8119691732977
2026-05-29,C1200,Alimentación,Valencia,Tienda,11,19.01,0.05,54,540.189767605176
2026-05-28,C1201,Tecnología,Castilla-La Mancha,Distribuidor,10,315.69,0.15,30,2585.046680586095
2026-05-08,C1202,Tecnología,Cataluña,Distribuidor,6,288.31,0.17,20,1761.91643813086
2026-05-04,C1203,Servicios,Cataluña,Tienda,13,194.44,0.05,33,2353.1035156308726
2026-05-07,C1204,Alimentación,Andalucía,Tienda,7,41.88,0.14,7,564.527612970679
2026-05-17,C1205,Tecnología,Andalucía,Tienda,11,273.21,0.04,8,3258.661326482517
2026-05-02,C1206,Tecnología,Valencia,Online,7,260.4,0.01,28,1330.6916966605995
2026-05-24,C1207,Moda,Valencia,Distribuidor,17,65.52,0.1,45,1037.6192470736405
2026-05-22,C1208,Tecnología,,Distribuidor,12,265.33,0.02,11,4112.054603190809
2026-05-27,C1209,Tecnología,Madrid,Tienda,7,266.23,0.07,31,1909.113935685442
2026-05-18,C1210,Alimentación,Valencia,Online,5,11.25,0.06,12,187.50392280095755
2026-05-07,C1211,Moda,Valencia,Online,12,71.72,0.07,51,652.549067717539
2026-05-12,C1212,Alimentación,Castilla-La Mancha,Tienda,8,58.6,0.07,44,681.9175844953143
2026-05-28,C1213,Hogar,Andalucía,Online,9,128.37,0.03,50,1423.212717938872
2026-05-18,C1214,Moda,Madrid,Distribuidor,9,68.41,0.06,17,1025.194325661515
2026-05-13,C1215,Hogar,Andalucía,Online,8,119.39,0.04,35,819.4732686015565
2026-05-13,C1216,Hogar,Andalucía,Online,12,74.28,0.06,1,1281.9511826787798
2026-05-30,C1217,Moda,Valencia,Distribuidor,14,63.64,0.04,29,564.5276208990459
2026-05-23,C1218,Alimentación,Castilla-La Mancha,Tienda,10,13.6,0.12,51,325.527113539173
2026-05-11,C1219,Servicios,Cataluña,Online,12,182.02,0.05,64,2013.5339513235342
2026-05-12,C1220,Alimentación,Castilla-La Mancha,Online,12,31.1,0.04,4,256.98133102748
2026-05-24,C1221,Alimentación,Castilla-La Mancha,Online,12,21.96,0.07,28,333.8799558560633
2026-05-19,C1222,Tecnología,Andalucía,Tienda,8,281.68,0.03,16,1964.784105742915
2026-05-05,C1223,Hogar,Castilla-La Mancha,Online,3,121.55,0.03,63,384.82945262520605
2026-05-04,C1224,Hogar,Madrid,Tienda,6,142.78,0.15,53,647.5092474619439
2026-05-05,C1225,Hogar,Andalucía,Distribuidor,9,130.3,0.03,17,1357.4673467482003
2026-05-05,C1226,Servicios,Madrid,Online,14,183.25,0.05,40,2974.5392984348855
2026-05-31,C1227,Hogar,Cataluña,Distribuidor,11,105.79,0.09,13,1066.7385843646603
2026-05-18,C1228,Servicios,Andalucía,Distribuidor,8,163.9,0.15,52,1173.6045048028686
2026-05-30,C1229,Alimentación,Cataluña,Online,5,43.98,0.14,58,223.90848782443808
2026-05-06,C1230,Moda,Andalucía,Distribuidor,13,67.0,0.02,37,908.8903548686894
2026-05-10,C1231,Alimentación,Valencia,Tienda,10,38.74,0.06,61,455.0573098202509
2026-05-30,C1232,Alimentación,Castilla-La Mancha,Distribuidor,11,49.67,0.12,34,456.9997654740185
2026-05-06,C1233,Alimentación,Valencia,Tienda,12,12.3,0.07,70,434.16299608835783
2026-05-09,C1234,Tecnología,Cataluña,Tienda,5,300.96,0.03,17,1736.8566782298108
2026-05-25,C1235,Moda,Castilla-La Mancha,Tienda,6,84.54,0.02,20,338.7572147156278
2026-05-07,C1236,Hogar,Andalucía,Distribuidor,5,89.18,0.09,59,845.9192562265134
2026-05-22,C1237,Tecnología,Castilla-La Mancha,Tienda,9,315.3,0.01,69,2550.238003123943
2026-05-08,C1238,Alimentación,Madrid,Tienda,10,39.82,0.12,33,340.70868285008675
2026-05-28,C1239,Tecnología,Castilla-La Mancha,Distribuidor,3,272.82,0.01,17,832.1196030427772
2026-05-06,C1240,Servicios,Madrid,Online,12,187.79,0.12,57,1525.8811551262145
2026-05-26,C1241,Servicios,Castilla-La Mancha,Online,7,165.34,0.1,1,1054.193651454682
2026-05-26,C1242,Servicios,Madrid,Online,10,188.19,0.17,13,2162.7783124041653
2026-05-22,C1243,Hogar,Cataluña,Online,15,108.1,0.08,27,1628.4661145705488
2026-05-27,C1244,Tecnología,Valencia,Online,12,310.31,0.03,70,3366.9211822704788
2026-05-11,C1245,Servicios,Andalucía,Distribuidor,9,180.9,0.09,59,2046.0422466567345
2026-05-03,C1246,Alimentación,Castilla-La Mancha,Online,9,44.75,0.03,6,415.33156397097486
2026-05-01,C1247,Servicios,Valencia,Tienda,12,,0.04,23,2228.0145852732544
2026-05-24,C1248,Servicios,Andalucía,Online,13,192.25,0.07,10,2220.237253483742
2026-05-30,C1249,Servicios,Andalucía,Distribuidor,14,179.81,0.01,51,2993.9963979403897
2026-05-18,C1250,Hogar,Madrid,Distribuidor,10,98.82,0.04,19,938.4534654987427
2026-05-12,C1251,Hogar,Cataluña,Tienda,12,116.42,0.11,51,792.5473458233656
2026-05-16,C1252,Servicios,Cataluña,Distribuidor,6,208.97,0.16,68,1368.97416120353
2026-05-18,C1253,Hogar,Valencia,Online,11,132.88,0.03,42,2114.193699404595
2026-05-05,C1254,Tecnología,Cataluña,Distribuidor,9,274.32,0.1,57,2604.692620964923
2026-05-09,C1255,Alimentación,Castilla-La Mancha,Online,10,6.96,0.09,68,201.5690296178935
2026-05-28,C1256,Servicios,Cataluña,Distribuidor,7,167.51,0.07,38,1705.1226330031952
2026-05-15,C1257,Moda,Valencia,Online,7,48.9,0.03,62,289.3065624320915
2026-05-10,C1258,Alimentación,Cataluña,Tienda,12,7.32,0.05,7,106.41033721030303
2026-05-09,C1259,Tecnología,Castilla-La Mancha,Tienda,12,291.78,0.06,71,3156.0575840488527
2026-05-12,C1260,Alimentación,Madrid,Online,8,35.94,0.07,50,372.56361860459367
2026-05-30,C1261,Servicios,Valencia,Online,10,206.93,0.15,52,1780.0853657924085
2026-05-08,C1262,Tecnología,Madrid,Online,5,265.04,0.04,26,1167.3323381449675
2026-05-05,C1263,Alimentación,Madrid,Online,14,34.97,0.06,26,753.8479625329261
2026-05-08,C1264,Servicios,Madrid,Tienda,6,159.09,0.04,19,1050.8596648141734
2026-05-13,C1265,Moda,Andalucía,Online,6,61.08,0.08,9,284.5594860319295
2026-05-21,C1266,Moda,Andalucía,Online,8,66.67,0.04,61,693.932743210072
2026-05-18,C1267,Moda,Madrid,Online,9,64.38,0.12,20,614.041324406863
2026-05-12,C1268,Hogar,Valencia,Distribuidor,7,120.8,0.03,50,716.3622191168589
2026-05-06,C1269,Hogar,Castilla-La Mancha,Online,12,134.57,0.04,22,1633.78670423089
2026-05-23,C1270,Moda,Castilla-La Mancha,Online,9,83.0,0.08,13,972.7991218086477
2026-05-10,C1271,Moda,Cataluña,Online,11,58.46,0.05,12,483.85135685582617
2026-05-22,C1272,Servicios,Valencia,Online,6,179.54,0.02,10,1103.9093717468124
2026-05-30,C1273,Servicios,Andalucía,Distribuidor,8,191.91,0.1,65,1402.1922215236757
2026-05-18,C1274,Alimentación,Madrid,Online,7,50.54,0.07,30,419.40302300285845
2026-05-21,C1275,Alimentación,Cataluña,Online,8,25.08,0.09,8,128.27082317488058
2026-05-31,C1276,Moda,Castilla-La Mancha,Tienda,9,80.62,0.03,21,447.34518836646674
2026-05-11,C1277,Alimentación,Andalucía,Tienda,12,39.97,0.05,22,471.2523303748934
2026-05-16,C1278,Moda,Andalucía,Online,10,54.01,0.05,18,402.64921578431546
2026-05-21,C1279,Moda,Madrid,Tienda,9,82.0,0.11,66,880.7577412541121
2026-05-24,C1280,Servicios,Castilla-La Mancha,Distribuidor,8,182.27,0.04,48,1147.5612772506367
2026-05-06,C1281,Hogar,Valencia,Online,7,93.88,0.08,44,938.1807641605022
2026-05-28,C1282,Hogar,Andalucía,Tienda,6,115.59,0.16,9,643.8355491018416
2026-05-15,C1283,Tecnología,Madrid,Tienda,10,280.6,0.07,67,2413.307770060625
2026-05-11,C1284,Alimentación,Valencia,Tienda,7,25.91,0.09,54,103.87683002317681
2026-05-02,C1285,Tecnología,Castilla-La Mancha,Online,6,298.42,0.12,26,1577.7557423745952
2026-05-19,C1286,Alimentación,Andalucía,Online,4,53.97,0.1,26,453.45767422950155
2026-05-01,C1287,Alimentación,Valencia,Distribuidor,12,29.26,0.07,34,505.64193694325854
2026-05-23,C1288,Hogar,Valencia,Distribuidor,9,112.62,0.06,8,1247.1002678293437
2026-05-08,C1289,Alimentación,Valencia,Tienda,10,33.03,0.04,10,273.010203723515
2026-05-12,C1290,Tecnología,Andalucía,Online,8,277.0,0.15,48,2213.928723701889
2026-05-20,C1291,Tecnología,Andalucía,Tienda,6,271.11,0.06,55,1506.9334800612087
2026-05-17,C1292,Moda,Cataluña,Tienda,10,14.37,0.02,54,432.42117534412125
